ID,Haushalt Art,Titelnr.,Titel,Gruppennr.,Gruppe,Budget Richtung,Bezeichnung,Jahr,Ansatz/Rechnung,Betrag
3130,Verwaltungshaushalt,0,Allgemeine Verwaltung,800,Einrichtungen und Maßnahmen für Verwaltungsangehörige,Ausgaben,"Aus- und Fortbildung, Umschulung",2016,Ansatz,35000
3131,Verwaltungshaushalt,0,Allgemeine Verwaltung,800,Einrichtungen und Maßnahmen für Verwaltungsangehörige,Ausgaben,Verbrauchsmaterial Kaffeeautomat,2016,Ansatz,0
3132,Verwaltungshaushalt,0,Allgemeine Verwaltung,800,Einrichtungen und Maßnahmen für Verwaltungsangehörige,Ausgaben,Unfallversicherung (auch gesetzliche Unfallversicherung),2016,Ansatz,36000
3133,Verwaltungshaushalt,0,Allgemeine Verwaltung,800,Einrichtungen und Maßnahmen für Verwaltungsangehörige,Ausgaben,Dienstreisen,2016,Ansatz,0
3134,Verwaltungshaushalt,0,Allgemeine Verwaltung,801,Personalrat,Ausgaben,"Aus- und Fortbildung, Umschulung",2016,Ansatz,0
3135,Verwaltungshaushalt,0,Allgemeine Verwaltung,801,Personalrat,Ausgaben,Verschiedener Betriebsaufwand Personalversammlung,2016,Ansatz,700
3136,Verwaltungshaushalt,0,Allgemeine Verwaltung,801,Personalrat,Ausgaben,Bürobedarf,2016,Ansatz,100
3137,Verwaltungshaushalt,0,Allgemeine Verwaltung,801,Personalrat,Ausgaben,"Bücher, Zeitschriften u.ä.",2016,Ansatz,900
3138,Verwaltungshaushalt,0,Allgemeine Verwaltung,801,Personalrat,Ausgaben,Dienstreisen,2016,Ansatz,0
3139,Verwaltungshaushalt,0,Allgemeine Verwaltung,801,Personalrat,Ausgaben,Vermischte Ausgaben,2016,Ansatz,800
3140,Verwaltungshaushalt,0,Allgemeine Verwaltung,842,Arbeitsmedizinischer Dienst,Ausgaben,Ärztlicher Dienst GUV,2016,Ansatz,3000
3141,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1100,Öffentliche Ordnung,Einnahmen,Verwaltungsgebühren,2016,Ansatz,0
3142,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1100,Öffentliche Ordnung,Einnahmen,Ersatzvornahmen,2016,Ansatz,100
3143,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1100,Öffentliche Ordnung,Einnahmen,Innere Verrechnungen Personalkosten Kindertageseinrichtungen,2016,Ansatz,0
3144,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1100,Öffentliche Ordnung,Einnahmen,Zuweisungen für lfd. Zwecke vom Land,2016,Ansatz,0
3145,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1100,Öffentliche Ordnung,Ausgaben,Angestelltenvergütungen,2016,Ansatz,145000
3146,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1100,Öffentliche Ordnung,Ausgaben,"Beiträge zu Versorgungskassen ""Angestellte""",2016,Ansatz,14000
3147,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1100,Öffentliche Ordnung,Ausgaben,"Beiträge zur gesetzt. Sozialversicherung ""Angestellte""",2016,Ansatz,28000
3148,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1100,Öffentliche Ordnung,Ausgaben,"Beihilfen, Unterstützungen u.ä. Beihilfeversicherung",2016,Ansatz,0
3149,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1100,Öffentliche Ordnung,Ausgaben,Verwaltungs- u. Zweckausstattung,2016,Ansatz,4000
3150,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1100,Öffentliche Ordnung,Ausgaben,GWG (0  - 410  Netto),2016,Ansatz,500
3151,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1100,Öffentliche Ordnung,Ausgaben,EDV-Kosten an Dritte,2016,Ansatz,800
3152,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1100,Öffentliche Ordnung,Ausgaben,Sonstiger verschiedener Betriebsaufwand,2016,Ansatz,300
3153,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1100,Öffentliche Ordnung,Ausgaben,Bürobedarf,2016,Ansatz,300
3154,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1100,Öffentliche Ordnung,Ausgaben,"Bücher, Zeitschriften u.ä.",2016,Ansatz,2100
3155,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1100,Öffentliche Ordnung,Ausgaben,Dienstreisen,2016,Ansatz,200
3156,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1100,Öffentliche Ordnung,Ausgaben,Sonstige Geschäftsausgaben -Obdachlosenfürsorge Art.57 GO-,2016,Ansatz,10000
3157,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1100,Öffentliche Ordnung,Ausgaben,Ersatzvornahmen,2016,Ansatz,2000
3158,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1100,Öffentliche Ordnung,Ausgaben,Zuschüsse für lfd. Zwecke Tierschutzverein,2016,Ansatz,9100
3159,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1101,Öffentliche Ordnung - Gewerbeamt,Einnahmen,Verwaltungsgebühren,2016,Ansatz,12000
3160,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1101,Öffentliche Ordnung - Gewerbeamt,Ausgaben,Verschiedener Betriebsaufwand,2016,Ansatz,100
3161,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1101,Öffentliche Ordnung - Gewerbeamt,Ausgaben,EDV-Kosten an Dritte,2016,Ansatz,2000
3162,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1101,Öffentliche Ordnung - Gewerbeamt,Ausgaben,Bürobedarf,2016,Ansatz,200
3163,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1101,Öffentliche Ordnung - Gewerbeamt,Ausgaben,"Bücher, Zeitschriften u.ä.",2016,Ansatz,2000
3164,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1122,Verkehrsüberwachung,Einnahmen,Überlassung des Aufkommens an Verwarnungsgeldern u.Geldbußen v. Land,2016,Ansatz,20000
3165,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1122,Verkehrsüberwachung,Ausgaben,EDV-Kosten an Dritte,2016,Ansatz,900
3166,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1122,Verkehrsüberwachung,Ausgaben,Erstattung an Zweckverbände und dgl.,2016,Ansatz,26000
3167,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1141,Umweltschutz (Allgemeine Verwaltungsautgaben),Ausgaben,Angestelltenvergütungen,2016,Ansatz,55000
3168,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1141,Umweltschutz (Allgemeine Verwaltungsautgaben),Ausgaben,"Beiträge zu Versorgungskassen ""Angestellte""",2016,Ansatz,5000
3169,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1141,Umweltschutz (Allgemeine Verwaltungsautgaben),Ausgaben,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",2016,Ansatz,12000
3170,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1141,Umweltschutz (Allgemeine Verwaltungsautgaben),Ausgaben,Fair-Trade-Gemeinde,2016,Ansatz,0
3171,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1141,Umweltschutz (Allgemeine Verwaltungsautgaben),Ausgaben,Verschiedener Betriebsaufwand,2016,Ansatz,200
3172,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1141,Umweltschutz (Allgemeine Verwaltungsautgaben),Ausgaben,Öffentlichkeitsarbeit,2016,Ansatz,2500
3173,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1141,Umweltschutz (Allgemeine Verwaltungsautgaben),Ausgaben,Dienstreisen,2016,Ansatz,100
3174,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1141,Umweltschutz (Allgemeine Verwaltungsautgaben),Ausgaben,Sachverständigenkosten,2016,Ansatz,4000
3175,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1141,Umweltschutz (Allgemeine Verwaltungsautgaben),Ausgaben,Sonstige Geschäftsausgaben-Agenda 21,2016,Ansatz,200
3176,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1141,Umweltschutz (Allgemeine Verwaltungsautgaben),Ausgaben,"Mitgliedsbeiträge an Verbände, Vereine und dgl.-Energiewende-Verein",2016,Ansatz,2100
3177,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1161,Einwohnerwesen einschließlich Paßamt und,Einnahmen,Verwaltungsgebühren Pass- und Personalausweisgebühren,2016,Ansatz,105000
3178,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1161,Einwohnerwesen einschließlich Paßamt und,Einnahmen,Verwaltungskosten-Meldedatenermittlung GEZ,2016,Ansatz,5000
3179,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1161,Einwohnerwesen einschließlich Paßamt und,Ausgaben,Beamtenbezüge,2016,Ansatz,17000
3180,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1161,Einwohnerwesen einschließlich Paßamt und,Ausgaben,Versorgungsrücklage,2016,Ansatz,2000
3181,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1161,Einwohnerwesen einschließlich Paßamt und,Ausgaben,Angestelltenvergütungen,2016,Ansatz,125000
3182,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1161,Einwohnerwesen einschließlich Paßamt und,Ausgaben,Versorgungsrücklage passiv,2016,Ansatz,0
3183,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1161,Einwohnerwesen einschließlich Paßamt und,Ausgaben,"Beiträge zu Versorgungskassen ""Beamte""",2016,Ansatz,6000
3184,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1161,Einwohnerwesen einschließlich Paßamt und,Ausgaben,"Beiträge zu Versorgungskassen ""Angestellte""",2016,Ansatz,11000
3185,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1161,Einwohnerwesen einschließlich Paßamt und,Ausgaben,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",2016,Ansatz,20000
3186,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1161,Einwohnerwesen einschließlich Paßamt und,Ausgaben,"Beihilfen, Unterstützungen u.ä. Beihilfeversicherung",2016,Ansatz,0
3187,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1161,Einwohnerwesen einschließlich Paßamt und,Ausgaben,Verwaltungs- u. Zweckausstattung,2016,Ansatz,800
3188,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1161,Einwohnerwesen einschließlich Paßamt und,Ausgaben,GWG (0  - 410  Netto),2016,Ansatz,500
3189,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1161,Einwohnerwesen einschließlich Paßamt und,Ausgaben,"Mieten für Maschinen, Fahrzeuge, Geräte",2016,Ansatz,0
3190,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1161,Einwohnerwesen einschließlich Paßamt und,Ausgaben,EDV-Kosten an Dritte,2016,Ansatz,25000
3191,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1161,Einwohnerwesen einschließlich Paßamt und,Ausgaben,Dienstleistungen durch Dritte,2016,Ansatz,105000
3192,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1161,Einwohnerwesen einschließlich Paßamt und,Ausgaben,Bürobedarf,2016,Ansatz,700
3193,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1161,Einwohnerwesen einschließlich Paßamt und,Ausgaben,"Bücher, Zeitschriften u.ä.",2016,Ansatz,1400
3194,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1161,Einwohnerwesen einschließlich Paßamt und,Ausgaben,Dienstreisen,2016,Ansatz,500
3195,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1161,Einwohnerwesen einschließlich Paßamt und,Ausgaben,Vermischte Ausgaben,2016,Ansatz,1000
3196,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1161,Einwohnerwesen einschließlich Paßamt und,Ausgaben,Gebührenanteile Führungszeugnisse und Gewerbezentralregisterauskünfte,2016,Ansatz,6000
3197,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Einnahmen,Entgelt für Feuerwehreinsätze,2016,Ansatz,13000
3198,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Einnahmen,Versicherungsleistungen in anderen Schadensfällen,2016,Ansatz,0
3199,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Einnahmen,Vermischte Einnahmen,2016,Ansatz,2000
3200,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Einnahmen,Zuweisungen für lfd. Zwecke vom Land,2016,Ansatz,0
3201,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Ausgaben,Aufwendungen für ehrenamtliche Tätigkeit,2016,Ansatz,0
3202,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Ausgaben,Angestelltenvergütungen,2016,Ansatz,16000
3203,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Ausgaben,"Beiträge zu Versorgungskassen ""Angestellte""",2016,Ansatz,500
3204,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Ausgaben,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",2016,Ansatz,1500
3205,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Ausgaben,Medizinische Untersuchungen,2016,Ansatz,0
3206,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Ausgaben,Verwaltungs- u. Zweckausstattung,2016,Ansatz,25000
3207,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Ausgaben,GWG (0 - 410  Netto),2016,Ansatz,5000
3208,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Ausgaben,Haltung von Fahrzeugen,2016,Ansatz,25000
3209,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Ausgaben,Kfz-Versicherungen,2016,Ansatz,3500
3210,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Ausgaben,Dienst- und Schutzkleidung,2016,Ansatz,15000
3211,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Ausgaben,Kostenübernahme Führerscheine und Fortbildungen,2016,Ansatz,0
3212,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Ausgaben,Steuern und Versicherungen FFW-Dienstunfallversicherung,2016,Ansatz,6500
3213,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Ausgaben,Bürobedarf,2016,Ansatz,800
3214,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Ausgaben,Post- und Fernmeldegebühren,2016,Ansatz,3000
3215,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Ausgaben,Verdienstausfallentschädigung,2016,Ansatz,13000
3216,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Ausgaben,"Mitgliedsbeiträge an Verbände, Vereine und dgl.",2016,Ansatz,400
3217,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Ausgaben,Vermischte Ausgaben,2016,Ansatz,12500
3218,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Ausgaben,Innere Verrechnung (HHST 8818.1690) unentgeltliche Objektnutzung,2016,Ansatz,70000
3219,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1300,FFW Gilching Einnahmen,Ausgaben,Zuschüsse für lfd. Zwecke an den übrigen Bereich,2016,Ansatz,1900
3220,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1301,FFW Geisenbrunn,Einnahmen,Entgelt für Feuerwehreinsätze,2016,Ansatz,1000
3221,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1301,FFW Geisenbrunn,Einnahmen,Vermischte Einnahmen,2016,Ansatz,0
3222,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1301,FFW Geisenbrunn,Einnahmen,Zuweisungen für lfd. Zwecke vom Land,2016,Ansatz,0
3223,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1301,FFW Geisenbrunn,Ausgaben,Medizinische Untersuchungen,2016,Ansatz,0
3224,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1301,FFW Geisenbrunn,Ausgaben,Verwaltungs- u. Zweckausstattung,2016,Ansatz,8000
3225,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1301,FFW Geisenbrunn,Ausgaben,GWG (0  - 410  Netto),2016,Ansatz,500
3226,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1301,FFW Geisenbrunn,Ausgaben,Haltung von Fahrzeugen,2016,Ansatz,3500
3227,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1301,FFW Geisenbrunn,Ausgaben,Kfz-Versicherungen,2016,Ansatz,600
3228,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1301,FFW Geisenbrunn,Ausgaben,Dienst- und Schutzkleidung,2016,Ansatz,5000
3229,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1301,FFW Geisenbrunn,Ausgaben,Kostenübernahme Führerscheine und Fortbildungen,2016,Ansatz,0
3230,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1301,FFW Geisenbrunn,Ausgaben,Steuern und Versicherungen,2016,Ansatz,400
3231,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1301,FFW Geisenbrunn,Ausgaben,Bürobedarf,2016,Ansatz,500
3232,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1301,FFW Geisenbrunn,Ausgaben,Post und Fernmeldegebühren,2016,Ansatz,1200
3233,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1301,FFW Geisenbrunn,Ausgaben,Verdienstausfallentschädigung,2016,Ansatz,2000
3234,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1301,FFW Geisenbrunn,Ausgaben,"Mitgliedsbeiträge an Verbände, Vereine und dgl.",2016,Ansatz,200
3235,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1301,FFW Geisenbrunn,Ausgaben,Vermischte Ausgaben,2016,Ansatz,8000
3236,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1301,FFW Geisenbrunn,Ausgaben,Innere Verrechnung (HHST 8813.1690) unentgeltliche Objektnutzung,2016,Ansatz,24400
3237,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1301,FFW Geisenbrunn,Ausgaben,Zuschüsse für lfd. Zwecke an den übrigen Bereich,2016,Ansatz,1000
3238,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1302,Brandschutzbeauftragter,Ausgaben,Verwaltungs- u. Zweckausstattung,2016,Ansatz,0
3239,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1400,"Katastrophenschutz, Zivilschutz",Ausgaben,"Gebäudebewirtschaftungskosten Sirenen, Stromkosten",2016,Ansatz,800
3240,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1600,Rettungsdienst,Ausgaben,Haltung von Fahrzeugen,2016,Ansatz,0
3241,Verwaltungshaushalt,1,Öffentliche Sicherheit und Ordnung,1600,Rettungsdienst,Ausgaben,Innere Verrechnung (HHST 8818.1690) unentgeltliche Objektnutzung,2016,Ansatz,10400
3242,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Einnahmen,Ersätze für allgemeine sächl.Ausgaben,2016,Ansatz,1600
3243,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Einnahmen,Zuweisungen für lfd. Zwecke: Lernmittelfreiheit,2016,Ansatz,4000
3244,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Einnahmen,Zuschüsse+Spenden für lfd. Zwecke vom übrigen Bereich,2016,Ansatz,0
3245,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,Angestelltenvergütungen,2016,Ansatz,10000
3246,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,"Beiträge zu Versorgungskassen ""Angestellte""",2016,Ansatz,0
3247,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",2016,Ansatz,3000
3248,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,"Beihilfen, Unterstützungen u.ä. Beihilfeversicherung",2016,Ansatz,0
3249,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,Verwaltungs- u. Zweckausstattung,2016,Ansatz,3500
3250,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,GWG (0  - 410  Netto),2016,Ansatz,4000
3251,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,"Mieten für Maschinen, Fahrzeuge, Geräte Kopierer",2016,Ansatz,3500
3252,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,Gebäudebewirtschaftungskosten,2016,Ansatz,2000
3253,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,Lehr-und Unterrichtsmittel,2016,Ansatz,6000
3254,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,Werk- und Beschäftigungsmaterial,2016,Ansatz,1500
3255,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,Staatlich geförderte Lernmittel ohne Mittelschulen und übrige Förderschulen,2016,Ansatz,9000
3256,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,Sonstiger schulischer Betriebsaufwand,2016,Ansatz,2500
3257,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,Gemeinschaftspflege u.ä.,2016,Ansatz,1700
3258,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,EDV-Kosten an Dritte,2016,Ansatz,6500
3259,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,Steuern und Versicherungen,2016,Ansatz,1500
3260,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,Bürobedarf,2016,Ansatz,5000
3261,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,"Bücher, Zeitschriften u.ä.",2016,Ansatz,1500
3262,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,"Post-, Fernmeldegebühren",2016,Ansatz,3000
3263,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,Dienstreisen,2016,Ansatz,300
3264,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,Vermischte Ausgaben,2016,Ansatz,700
3265,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,Erstattungen an Gemeinden und Gemeindeverbände: Gastschulbeiträge,2016,Ansatz,1000
3266,Verwaltungshaushalt,2,Schulen,2110,Arnoldus-Grundschule,Ausgaben,Innere Verrechnung - unentgeltliche Objektnutzung (Hhst. 8820.1690),2016,Ansatz,368200
3267,Verwaltungshaushalt,2,Schulen,2111,James Krüss Grundschule,Einnahmen,Ersätze f.allgemeine sächliche Ausgaben,2016,Ansatz,1300
3268,Verwaltungshaushalt,2,Schulen,2111,James Krüss Grundschule,Einnahmen,Zuweisungen für lfd. Zwecke: Lernmittelfreiheit,2016,Ansatz,3000
3269,Verwaltungshaushalt,2,Schulen,2111,James Krüss Grundschule,Einnahmen,Zuschüsse+Spenden für lfd. Zwecke vom übrigen Bereich,2016,Ansatz,0
3270,Verwaltungshaushalt,2,Schulen,2111,James Krüss Grundschule,Ausgaben,Verwaltungs- u. Zweckausstattung,2016,Ansatz,600
3271,Verwaltungshaushalt,2,Schulen,2111,James Krüss Grundschule,Ausgaben,GWG (0  - 410  Netto),2016,Ansatz,2000
3272,Verwaltungshaushalt,2,Schulen,2111,James Krüss Grundschule,Ausgaben,"Mieten für Maschinen, Fahrzeuge, Geräte Kopierer",2016,Ansatz,2500
3273,Verwaltungshaushalt,2,Schulen,2111,James Krüss Grundschule,Ausgaben,Gebäudebewirtschaftungskosten,2016,Ansatz,3000
3274,Verwaltungshaushalt,2,Schulen,2111,James Krüss Grundschule,Ausgaben,Unterhalt der Fahrzeuge,2016,Ansatz,500
3275,Verwaltungshaushalt,2,Schulen,2111,James Krüss Grundschule,Ausgaben,Lehr- und Unterrichtsmittel,2016,Ansatz,5000
3276,Verwaltungshaushalt,2,Schulen,2111,James Krüss Grundschule,Ausgaben,Werk- und Beschäftigungsmaterial,2016,Ansatz,2000
3277,Verwaltungshaushalt,2,Schulen,2111,James Krüss Grundschule,Ausgaben,Staatlich geförderte Lernmittel ohne Mittelschulen und übrige Förderschulen,2016,Ansatz,12000
3278,Verwaltungshaushalt,2,Schulen,2111,James Krüss Grundschule,Ausgaben,Sonstiger schulischer Betriebsaufwand,2016,Ansatz,1000
3279,Verwaltungshaushalt,2,Schulen,2111,James Krüss Grundschule,Ausgaben,Gemeinschaftspflege u.ä.,2016,Ansatz,2000
3280,Verwaltungshaushalt,2,Schulen,2111,James Krüss Grundschule,Ausgaben,Verschiedener Belriebsaufwand Jugendsollalarbelt,2016,Ansatz,0
3281,Verwaltungshaushalt,2,Schulen,2111,James Krüss Grundschule,Ausgaben,EDV-Kosten an Dritte,2016,Ansatz,6000
