"ID";"Jahr";"Bereich";"Bereichbezeichnung";"Gruppe";"Gruppen-Bezeichnung";"Produkt";"Produkt-Bezeichnung";"FIBU-Konto";"Konto-Bezeichnung";"Art";"Ansatz"
702;2015;"05";"Soziale Leistungen";"05313";"Leistungen für Asylbewerber";"0531301";"Leistungen für Asylbewerber";5331021;"Ausreisebeihilfe õ 2          ";"Ausgaben";0
703;2015;"05";"Soziale Leistungen";"05313";"Leistungen für Asylbewerber";"0531301";"Leistungen für Asylbewerber";5332000;"SL natürl. Pers. in Einricht.";"Ausgaben";0
704;2015;"05";"Soziale Leistungen";"05313";"Leistungen für Asylbewerber";"0531301";"Leistungen für Asylbewerber";5332001;"Hlf w.Mütt/Wöchn.in Einr. õ 2 ";"Ausgaben";0
705;2015;"05";"Soziale Leistungen";"05313";"Leistungen für Asylbewerber";"0531301";"Leistungen für Asylbewerber";5332003;"Hilfe werd. Mü. u. Wö. nach õ 4";"Ausgaben";0
706;2015;"05";"Soziale Leistungen";"05313";"Leistungen für Asylbewerber";"0531301";"Leistungen für Asylbewerber";5431012;"Verfahrensk.ausl.Flüchtl. õ 3 ";"Ausgaben";0
707;2015;"05";"Soziale Leistungen";"05313";"Leistungen für Asylbewerber";"0531301";"Leistungen für Asylbewerber";5431024;"Verfahrensk.ausl.Flüchtl. õ 2 ";"Ausgaben";0
708;2015;"05";"Soziale Leistungen";"05315";"Soziale Einrichtungen";"0531501";"Soziale Einrichtungen für Ältere";4140000;"Zuw. lfd Zwecke vom Bund";"Einnahmen";0
709;2015;"05";"Soziale Leistungen";"05315";"Soziale Einrichtungen";"0531501";"Soziale Einrichtungen für Ältere";5019000;"Dienstbezüge sonst. Beschäft.";"Ausgaben";3798
710;2015;"05";"Soziale Leistungen";"05315";"Soziale Einrichtungen";"0531501";"Soziale Einrichtungen für Ältere";5291100;"Deponiegebühren";"Ausgaben";0
711;2015;"05";"Soziale Leistungen";"05315";"Soziale Einrichtungen";"0531501";"Soziale Einrichtungen für Ältere";5339001;"Ferienaufenth.Sen.+kinderr.Fam";"Ausgaben";200
712;2015;"05";"Soziale Leistungen";"05315";"Soziale Einrichtungen";"0531502";"Soziale Einrichtungen für Wohnungslose, Aussiedler und Asylbewerber";4161000;"Ertr. Aufl. SoPo aus Zuwendung";"Einnahmen";2900
713;2015;"05";"Soziale Leistungen";"05315";"Soziale Einrichtungen";"0531502";"Soziale Einrichtungen für Wohnungslose, Aussiedler und Asylbewerber";4481000;"Kostenerstattungen vom Land";"Einnahmen";9000
714;2015;"05";"Soziale Leistungen";"05315";"Soziale Einrichtungen";"0531502";"Soziale Einrichtungen für Wohnungslose, Aussiedler und Asylbewerber";5011000;"Dienstbezüge Beamte";"Ausgaben";0
715;2015;"05";"Soziale Leistungen";"05315";"Soziale Einrichtungen";"0531502";"Soziale Einrichtungen für Wohnungslose, Aussiedler und Asylbewerber";5121000;"Beitr. zu Versorg.kasse Beamte";"Ausgaben";0
716;2015;"05";"Soziale Leistungen";"05315";"Soziale Einrichtungen";"0531502";"Soziale Einrichtungen für Wohnungslose, Aussiedler und Asylbewerber";5711000;"Abschreibung auf Sachanlagevermögen";"Ausgaben";8500
717;2015;"05";"Soziale Leistungen";"05331";"Förderung von anderen Trägern der Wohlfahrtspflege";"0533101";"Förderung von anderen Trägern der Wohlfahrtspflege";5039000;"Beitr. ges. Soz.-Vers. s.Besch";"Ausgaben";0
718;2015;"05";"Soziale Leistungen";"05351";"Sonstige soziale Leistungen";"0535101";"Sonstige soziale Leistungen";5039000;"Beitr. ges. Soz.-Vers. s.Besch";"Ausgaben";0
719;2015;"06";"Kinder-, Jugend- und Familienhilfe";"06362";"Jugendarbeit";"0636201";"Kinder- und Jugendarbeit";4482003;"Zusch. Proj. Teiln. v. Kin. u. Jugdll. am kom. Ge";"Einnahmen";100
720;2015;"06";"Kinder-, Jugend- und Familienhilfe";"06362";"Jugendarbeit";"0636201";"Kinder- und Jugendarbeit";4591000;"vermischte Einnahmen";"Einnahmen";500
721;2015;"06";"Kinder-, Jugend- und Familienhilfe";"06362";"Jugendarbeit";"0636201";"Kinder- und Jugendarbeit";5011000;"Dienstbezüge Beamte";"Ausgaben";0
722;2015;"06";"Kinder-, Jugend- und Familienhilfe";"06362";"Jugendarbeit";"0636201";"Kinder- und Jugendarbeit";5121000;"Beitr. zu Versorg.kasse Beamte";"Ausgaben";5412
723;2015;"06";"Kinder-, Jugend- und Familienhilfe";"06362";"Jugendarbeit";"0636201";"Kinder- und Jugendarbeit";5255000;"Unterh./Instandsetzung bewegl. Vermögen";"Ausgaben";1040
724;2015;"06";"Kinder-, Jugend- und Familienhilfe";"06362";"Jugendarbeit";"0636201";"Kinder- und Jugendarbeit";5312000;"Erstattung Kreiszuschuss f. Jugendarbeit";"Ausgaben";166
725;2015;"06";"Kinder-, Jugend- und Familienhilfe";"06362";"Jugendarbeit";"0636201";"Kinder- und Jugendarbeit";5499025;"Proj. Teiln. v. Kin. u. Jugdll. am kom. Gesch.";"Ausgaben";309
726;2015;"06";"Kinder-, Jugend- und Familienhilfe";"06362";"Jugendarbeit";"0636201";"Kinder- und Jugendarbeit";5499028;"Spendenweiterleitung";"Ausgaben";1
727;2015;"06";"Kinder-, Jugend- und Familienhilfe";"06365";"Tageseinrichtungen für Kinder";"0636501";"Tageseinrichtungen für Kinder";4161000;"Ertr. Aufl. SoPo aus Zuwendung";"Einnahmen";29000
728;2015;"06";"Kinder-, Jugend- und Familienhilfe";"06365";"Tageseinrichtungen für Kinder";"0636501";"Tageseinrichtungen für Kinder";5041000;"Beihilfen für Beamte";"Ausgaben";424
729;2015;"06";"Kinder-, Jugend- und Familienhilfe";"06365";"Tageseinrichtungen für Kinder";"0636501";"Tageseinrichtungen für Kinder";5121000;"Beitr. zu Versorg.kasse Beamte";"Ausgaben";5412
730;2015;"06";"Kinder-, Jugend- und Familienhilfe";"06365";"Tageseinrichtungen für Kinder";"0636501";"Tageseinrichtungen für Kinder";5312001;"ÖZuschuss an den ÖÖPoolÖÖ        Ö";"Ausgaben";49713
731;2015;"06";"Kinder-, Jugend- und Familienhilfe";"06365";"Tageseinrichtungen für Kinder";"0636501";"Tageseinrichtungen für Kinder";5318008;"Zuschuss an Trägerverein      ";"Ausgaben";117012
732;2015;"06";"Kinder-, Jugend- und Familienhilfe";"06365";"Tageseinrichtungen für Kinder";"0636501";"Tageseinrichtungen für Kinder";5318013;"Zuschuss an Kath.Kiga Merz.   ";"Ausgaben";0
733;2015;"06";"Kinder-, Jugend- und Familienhilfe";"06365";"Tageseinrichtungen für Kinder";"0636501";"Tageseinrichtungen für Kinder";5711000;"Abschreibung auf Sachanlagevermögen";"Ausgaben";44100
734;2015;"06";"Kinder-, Jugend- und Familienhilfe";"06366";"Einrichtungen der Jugendarbeit";"0636601";"Bereitstellung u. Betrieb von Spielplätzen, Bolzplätzen und Skateanlagen";4161000;"Ertr. Aufl. SoPo aus Zuwendung";"Einnahmen";2700
735;2015;"06";"Kinder-, Jugend- und Familienhilfe";"06366";"Einrichtungen der Jugendarbeit";"0636601";"Bereitstellung u. Betrieb von Spielplätzen, Bolzplätzen und Skateanlagen";5039000;"Beitr. ges. Soz.-Vers. s.Besch";"Ausgaben";0
736;2015;"06";"Kinder-, Jugend- und Familienhilfe";"06366";"Einrichtungen der Jugendarbeit";"0636601";"Bereitstellung u. Betrieb von Spielplätzen, Bolzplätzen und Skateanlagen";5711000;"Abschreibung auf Sachanlagevermögen";"Ausgaben";20700
737;2015;"08";"Sportförderung";"08421";"Förderung des Sports";"0842101";"Förderung des Sports";4591010;"Erstatt.Wasser-u.Kanalgebühren";"Einnahmen";5
738;2015;"08";"Sportförderung";"08421";"Förderung des Sports";"0842101";"Förderung des Sports";5012000;"Dienstbezüge tarifl. Beschäft.";"Ausgaben";13182
739;2015;"08";"Sportförderung";"08421";"Förderung des Sports";"0842101";"Förderung des Sports";5032000;"Beitr. ges. Soz.-Vers. t Besch";"Ausgaben";2685
740;2015;"08";"Sportförderung";"08421";"Förderung des Sports";"0842101";"Förderung des Sports";5039000;"Beitr. ges. Soz.-Vers. s.Besch";"Ausgaben";0
741;2015;"08";"Sportförderung";"08421";"Förderung des Sports";"0842101";"Förderung des Sports";5318000;"Entgelt f. Behindertenschwimmen";"Ausgaben";425
742;2015;"08";"Sportförderung";"08421";"Förderung des Sports";"0842101";"Förderung des Sports";5318016;"Beihilfe an Gemeindesportbund ";"Ausgaben";200
743;2015;"08";"Sportförderung";"08424";"Sportstätten und Bäder";"0842401";"Bereitstellung und Betrieb von Sportanlagen";4161000;"Ertr. Aufl. SoPo aus Zuwendung";"Einnahmen";3600
744;2015;"08";"Sportförderung";"08424";"Sportstätten und Bäder";"0842401";"Bereitstellung und Betrieb von Sportanlagen";4591000;"vermischte Einnahmen";"Einnahmen";50
745;2015;"08";"Sportförderung";"08424";"Sportstätten und Bäder";"0842401";"Bereitstellung und Betrieb von Sportanlagen";5039000;"Beitr. ges. Soz.-Vers. s.Besch";"Ausgaben";0
746;2015;"08";"Sportförderung";"08424";"Sportstätten und Bäder";"0842401";"Bereitstellung und Betrieb von Sportanlagen";5211001;"Beseitigung von Glasschäden";"Ausgaben";150
747;2015;"08";"Sportförderung";"08424";"Sportstätten und Bäder";"0842401";"Bereitstellung und Betrieb von Sportanlagen";5241010;"Nutzungsentsch.Rheinbr.f.Morsc";"Ausgaben";185
748;2015;"08";"Sportförderung";"08424";"Sportstätten und Bäder";"0842401";"Bereitstellung und Betrieb von Sportanlagen";5499001;"Vermischte Ausgaben           ";"Ausgaben";10
749;2015;"08";"Sportförderung";"08424";"Sportstätten und Bäder";"0842401";"Bereitstellung und Betrieb von Sportanlagen";5711000;"Abschreibung auf Sachanlagevermögen";"Ausgaben";12200
750;2015;"09";"Räumliche Planungs- und Entwicklung, Geoinformationen";"09511";"Räumliche Planungs- und Entwicklungsmaßnahmen, Geoinformationen";"0951101";"Bauleitplanung, Flurbereinigung, Umsiedlung";4311008;"Erst.Planungs- u.Vermessungsk.";"Einnahmen";1500
751;2015;"09";"Räumliche Planungs- und Entwicklung, Geoinformationen";"09511";"Räumliche Planungs- und Entwicklungsmaßnahmen, Geoinformationen";"0951101";"Bauleitplanung, Flurbereinigung, Umsiedlung";4321017;"Gebühren für Ausschreibungen  ";"Einnahmen";500
752;2015;"09";"Räumliche Planungs- und Entwicklung, Geoinformationen";"09511";"Räumliche Planungs- und Entwicklungsmaßnahmen, Geoinformationen";"0951101";"Bauleitplanung, Flurbereinigung, Umsiedlung";4591000;"vermischte Einnahmen";"Einnahmen";5
753;2015;"09";"Räumliche Planungs- und Entwicklung, Geoinformationen";"09511";"Räumliche Planungs- und Entwicklungsmaßnahmen, Geoinformationen";"0951101";"Bauleitplanung, Flurbereinigung, Umsiedlung";5039000;"Beitr. ges. Soz.-Vers. s.Besch";"Ausgaben";0
754;2015;"09";"Räumliche Planungs- und Entwicklung, Geoinformationen";"09511";"Räumliche Planungs- und Entwicklungsmaßnahmen, Geoinformationen";"0951101";"Bauleitplanung, Flurbereinigung, Umsiedlung";5121000;"Beitr. zu Versorg.kasse Beamte";"Ausgaben";1211
755;2015;"09";"Räumliche Planungs- und Entwicklung, Geoinformationen";"09511";"Räumliche Planungs- und Entwicklungsmaßnahmen, Geoinformationen";"0951101";"Bauleitplanung, Flurbereinigung, Umsiedlung";5291040;"Planungskosten Erweiterung B6 Golzheim";"Ausgaben";15000
756;2015;"09";"Räumliche Planungs- und Entwicklung, Geoinformationen";"09511";"Räumliche Planungs- und Entwicklungsmaßnahmen, Geoinformationen";"0951101";"Bauleitplanung, Flurbereinigung, Umsiedlung";5411000;"Personalnebenkosten";"Ausgaben";259
757;2015;"09";"Räumliche Planungs- und Entwicklung, Geoinformationen";"09511";"Räumliche Planungs- und Entwicklungsmaßnahmen, Geoinformationen";"0951101";"Bauleitplanung, Flurbereinigung, Umsiedlung";5499001;"Vermischte Ausgaben           ";"Ausgaben";10
758;2015;"10";"Bauen und Wohnen";"10521";"Bau- und Grundstücksordnung";"1052101";"Freistellung- und Genehmigungsverfahren, Ordnungsaufgaben";5039000;"Beitr. ges. Soz.-Vers. s.Besch";"Ausgaben";0
759;2015;"10";"Bauen und Wohnen";"10522";"Wohnungsbauförderung";"1052201";"Wohnungsbauförderung";5039000;"Beitr. ges. Soz.-Vers. s.Besch";"Ausgaben";0
760;2015;"10";"Bauen und Wohnen";"10523";"Denkmalschutz und -pflege";"1052301";"Denkmalschutz und -pflege";5039000;"Beitr. ges. Soz.-Vers. s.Besch";"Ausgaben";0
761;2015;"10";"Bauen und Wohnen";"10523";"Denkmalschutz und -pflege";"1052301";"Denkmalschutz und -pflege";5211027;"Restaurationsarb. Denkmäler";"Ausgaben";2040
762;2015;"10";"Bauen und Wohnen";"10523";"Denkmalschutz und -pflege";"1052301";"Denkmalschutz und -pflege";5711000;"Abschreibung auf Sachanlagevermögen";"Ausgaben";200
763;2015;"11";"Ver- und Entsorgung";"11537";"Abfallwirtschaft";"1153701";"Abfallwirtschaft";4381000;"Ertr. aus Aufl. SoPo Geb.ausgl";"Einnahmen";68278
764;2015;"11";"Ver- und Entsorgung";"11537";"Abfallwirtschaft";"1153701";"Abfallwirtschaft";5039000;"Beitr. ges. Soz.-Vers. s.Besch";"Ausgaben";0
765;2015;"11";"Ver- und Entsorgung";"11537";"Abfallwirtschaft";"1153701";"Abfallwirtschaft";5474000;"Aufw. Zuführung SoPo";"Ausgaben";0
766;2015;"11";"Ver- und Entsorgung";"11537";"Abfallwirtschaft";"1153701";"Abfallwirtschaft";5811000;"Aufw. aus int. Leistungsbez.";"Ausgaben";14421
767;2015;"11";"Ver- und Entsorgung";"11538";"Abwasserbeseitigung";"1153801";"Abwasserbeseitigung";4161000;"Ertr. Aufl. SoPo aus Zuwendung";"Einnahmen";125000
768;2015;"11";"Ver- und Entsorgung";"11538";"Abwasserbeseitigung";"1153801";"Abwasserbeseitigung";4371000;"Ertr. aus Aufl. SoPo Beiträge";"Einnahmen";117000
769;2015;"11";"Ver- und Entsorgung";"11538";"Abwasserbeseitigung";"1153801";"Abwasserbeseitigung";4381000;"Ertr. aus Aufl. SoPo Geb.ausgl";"Einnahmen";129325
770;2015;"11";"Ver- und Entsorgung";"11538";"Abwasserbeseitigung";"1153801";"Abwasserbeseitigung";4381001;"Ertr. aus Aufl. SoPo Geb.ausgl (Niederschlw.)";"Einnahmen";116674
771;2015;"11";"Ver- und Entsorgung";"11538";"Abwasserbeseitigung";"1153801";"Abwasserbeseitigung";5039000;"Beitr. ges. Soz.-Vers. s.Besch";"Ausgaben";0
772;2015;"11";"Ver- und Entsorgung";"11538";"Abwasserbeseitigung";"1153801";"Abwasserbeseitigung";5711000;"Abschreibung auf Sachanlagevermögen";"Ausgaben";338000
773;2015;"11";"Ver- und Entsorgung";"11538";"Abwasserbeseitigung";"1153801";"Abwasserbeseitigung";5811000;"Aufw. aus int. Leistungsbez.";"Ausgaben";14780
774;2015;"12";"Verkehrsflächen und -anlagen, ÖPNV";"12541";"Gemeindestraßen";"1254101";"Bereitstellung und Betrieb von Verkehrsflächen";4161000;"Ertr. Aufl. SoPo aus Zuwendung";"Einnahmen";206000
775;2015;"12";"Verkehrsflächen und -anlagen, ÖPNV";"12541";"Gemeindestraßen";"1254101";"Bereitstellung und Betrieb von Verkehrsflächen";4371000;"Ertr. aus Aufl. SoPo Beiträge";"Einnahmen";400000
776;2015;"12";"Verkehrsflächen und -anlagen, ÖPNV";"12541";"Gemeindestraßen";"1254101";"Bereitstellung und Betrieb von Verkehrsflächen";4591002;"Erstattung Energiekosten      ";"Einnahmen";500
777;2015;"12";"Verkehrsflächen und -anlagen, ÖPNV";"12541";"Gemeindestraßen";"1254101";"Bereitstellung und Betrieb von Verkehrsflächen";4591014;"Erstatt.Straßenbeleucht.anlage";"Einnahmen";500
778;2015;"12";"Verkehrsflächen und -anlagen, ÖPNV";"12541";"Gemeindestraßen";"1254101";"Bereitstellung und Betrieb von Verkehrsflächen";5039000;"Beitr. ges. Soz.-Vers. s.Besch";"Ausgaben";0
779;2015;"12";"Verkehrsflächen und -anlagen, ÖPNV";"12541";"Gemeindestraßen";"1254101";"Bereitstellung und Betrieb von Verkehrsflächen";5041000;"Beihilfen für Beamte";"Ausgaben";54
780;2015;"12";"Verkehrsflächen und -anlagen, ÖPNV";"12541";"Gemeindestraßen";"1254101";"Bereitstellung und Betrieb von Verkehrsflächen";5211005;"Sanier.arb.aufgr.Kanalüberprüf";"Ausgaben";0
781;2015;"12";"Verkehrsflächen und -anlagen, ÖPNV";"12541";"Gemeindestraßen";"1254101";"Bereitstellung und Betrieb von Verkehrsflächen";5211007;"Änd.an Straßenbeleucht.anlagen";"Ausgaben";3122
782;2015;"12";"Verkehrsflächen und -anlagen, ÖPNV";"12541";"Gemeindestraßen";"1254101";"Bereitstellung und Betrieb von Verkehrsflächen";5241013;"Kosten Arbeitseinsatz SH-Empf.";"Ausgaben";2081
783;2015;"12";"Verkehrsflächen und -anlagen, ÖPNV";"12541";"Gemeindestraßen";"1254101";"Bereitstellung und Betrieb von Verkehrsflächen";5711000;"Abschreibung auf Sachanlagevermögen";"Ausgaben";629000
784;2015;"12";"Verkehrsflächen und -anlagen, ÖPNV";"12541";"Gemeindestraßen";"1254101";"Bereitstellung und Betrieb von Verkehrsflächen";5811001;"Entg. Str.reinig. überörtl. V.";"Ausgaben";8459
785;2015;"12";"Verkehrsflächen und -anlagen, ÖPNV";"12545";"Straßenreinigung";"1254501";"Straßenreinigung und Winterdienst";4381000;"Ertr. aus Aufl. SoPo Geb.ausgl";"Einnahmen";0
786;2015;"12";"Verkehrsflächen und -anlagen, ÖPNV";"12545";"Straßenreinigung";"1254501";"Straßenreinigung und Winterdienst";4811002;"Entgelt Str.rein.inn.+üb.ört.V";"Einnahmen";8459
787;2015;"12";"Verkehrsflächen und -anlagen, ÖPNV";"12545";"Straßenreinigung";"1254501";"Straßenreinigung und Winterdienst";5039000;"Beitr. ges. Soz.-Vers. s.Besch";"Ausgaben";0
788;2015;"12";"Verkehrsflächen und -anlagen, ÖPNV";"12545";"Straßenreinigung";"1254501";"Straßenreinigung und Winterdienst";5211012;"Streumaterial -90%-           ";"Ausgaben";5100
789;2015;"12";"Verkehrsflächen und -anlagen, ÖPNV";"12545";"Straßenreinigung";"1254501";"Straßenreinigung und Winterdienst";5251005;"Sächliche Ausgaben            ";"Ausgaben";256
790;2015;"12";"Verkehrsflächen und -anlagen, ÖPNV";"12545";"Straßenreinigung";"1254501";"Straßenreinigung und Winterdienst";5474000;"Aufw. Zuführung SoPo";"Ausgaben";1422
791;2015;"12";"Verkehrsflächen und -anlagen, ÖPNV";"12545";"Straßenreinigung";"1254501";"Straßenreinigung und Winterdienst";5811000;"Aufw. aus int. Leistungsbez.";"Ausgaben";5208
792;2015;"13";"Natur und Landschaftspflege";"13551";"Öffentliches Grün, Landschaftsbau";"1355101";"Parkanlagen und öffentliche Grünflächen, Dorfverschönerung";5211001;"Beseitigung von Glasschäden";"Ausgaben";158
793;2015;"13";"Natur und Landschaftspflege";"13551";"Öffentliches Grün, Landschaftsbau";"1355101";"Parkanlagen und öffentliche Grünflächen, Dorfverschönerung";5499001;"Vermischte Ausgaben           ";"Ausgaben";15
794;2015;"13";"Natur und Landschaftspflege";"13551";"Öffentliches Grün, Landschaftsbau";"1355101";"Parkanlagen und öffentliche Grünflächen, Dorfverschönerung";5811002;"Anteil Parkfl.a.Friedhofsanl. ";"Ausgaben";28816
795;2015;"13";"Natur und Landschaftspflege";"13552";"Öffentliche Gewässer, wasserbauliche Anlagen";"1355201";"Gewässerunterhaltung";4143000;"Zuw. lfd Zwecke von Zweckverb.";"Einnahmen";10
796;2015;"13";"Natur und Landschaftspflege";"13552";"Öffentliche Gewässer, wasserbauliche Anlagen";"1355201";"Gewässerunterhaltung";5022000;"Beitr. Versorg.-kasse t. Besch";"Ausgaben";0
797;2015;"13";"Natur und Landschaftspflege";"13552";"Öffentliche Gewässer, wasserbauliche Anlagen";"1355201";"Gewässerunterhaltung";5039000;"Beitr. ges. Soz.-Vers. s.Besch";"Ausgaben";0
798;2015;"13";"Natur und Landschaftspflege";"13553";"Friedhofs- und Bestattungswesen";"1355301";"Friedhöfe";4161000;"Ertr. Aufl. SoPo aus Zuwendung";"Einnahmen";500
799;2015;"13";"Natur und Landschaftspflege";"13553";"Friedhofs- und Bestattungswesen";"1355301";"Friedhöfe";4591000;"vermischte Einnahmen";"Einnahmen";5
800;2015;"13";"Natur und Landschaftspflege";"13553";"Friedhofs- und Bestattungswesen";"1355301";"Friedhöfe";4591015;"Erträge Auflös. Rechnungsabgr.";"Einnahmen";44000
801;2015;"13";"Natur und Landschaftspflege";"13553";"Friedhofs- und Bestattungswesen";"1355301";"Friedhöfe";4811000;"Erträge aus internen Leistungs";"Einnahmen";28816
802;2015;"13";"Natur und Landschaftspflege";"13553";"Friedhofs- und Bestattungswesen";"1355301";"Friedhöfe";5019000;"Dienstbezüge sonst. Beschäft.";"Ausgaben";253
803;2015;"13";"Natur und Landschaftspflege";"13553";"Friedhofs- und Bestattungswesen";"1355301";"Friedhöfe";5041000;"Beihilfen für Beamte";"Ausgaben";54
804;2015;"13";"Natur und Landschaftspflege";"13553";"Friedhofs- und Bestattungswesen";"1355301";"Friedhöfe";5211001;"Beseitigung von Glasschäden";"Ausgaben";0
805;2015;"13";"Natur und Landschaftspflege";"13553";"Friedhofs- und Bestattungswesen";"1355301";"Friedhöfe";5255000;"Unterh./Instandsetzung bewegl. Vermögen";"Ausgaben";0
806;2015;"13";"Natur und Landschaftspflege";"13553";"Friedhofs- und Bestattungswesen";"1355301";"Friedhöfe";5291039;"Gestaltung alter Friedhof Merzenich";"Ausgaben";"-3302.96"
807;2015;"13";"Natur und Landschaftspflege";"13553";"Friedhofs- und Bestattungswesen";"1355301";"Friedhöfe";5431003;"Post- u. Fernmeldegebühren    ";"Ausgaben";75
808;2015;"13";"Natur und Landschaftspflege";"13553";"Friedhofs- und Bestattungswesen";"1355301";"Friedhöfe";5499001;"Vermischte Ausgaben           ";"Ausgaben";0
809;2015;"13";"Natur und Landschaftspflege";"13553";"Friedhofs- und Bestattungswesen";"1355301";"Friedhöfe";5499010;"Beitrag Kriegsgräberfürsorge  ";"Ausgaben";266
810;2015;"13";"Natur und Landschaftspflege";"13553";"Friedhofs- und Bestattungswesen";"1355301";"Friedhöfe";5711000;"Abschreibung auf Sachanlagevermögen";"Ausgaben";9400
811;2015;"13";"Natur und Landschaftspflege";"13553";"Friedhofs- und Bestattungswesen";"1355301";"Friedhöfe";5811000;"Aufw. aus int. Leistungsbez.";"Ausgaben";7108
812;2015;"13";"Natur und Landschaftspflege";"13555";"Land- und Forstwirtschaft";"1355501";"Förderung der Land- und Forstwirtschaft, Wirtschaftswege";4161000;"Ertr. Aufl. SoPo aus Zuwendung";"Einnahmen";10320
813;2015;"13";"Natur und Landschaftspflege";"13555";"Land- und Forstwirtschaft";"1355501";"Förderung der Land- und Forstwirtschaft, Wirtschaftswege";5039000;"Beitr. ges. Soz.-Vers. s.Besch";"Ausgaben";0
814;2015;"13";"Natur und Landschaftspflege";"13555";"Land- und Forstwirtschaft";"1355501";"Förderung der Land- und Forstwirtschaft, Wirtschaftswege";5121000;"Beitr. zu Versorg.kasse Beamte";"Ausgaben";6244
815;2015;"13";"Natur und Landschaftspflege";"13555";"Land- und Forstwirtschaft";"1355501";"Förderung der Land- und Forstwirtschaft, Wirtschaftswege";5711000;"Abschreibung auf Sachanlagevermögen";"Ausgaben";16670
816;2015;"14";"Umweltschutzmaßnahmen";"14561";"Umweltschutzmaßnahmen";"1456101";"Umweltschutz";5318025;"Preisgelder";"Ausgaben";2000
817;2015;"15";"Wirtschaft und Tourismus";"15573";"Allgemeine Einrichtungen und Unternehmen";"1557301";"Öffentliche Gemeinschaftseinrichtungen, Märkte";4161000;"Ertr. Aufl. SoPo aus Zuwendung";"Einnahmen";14650
818;2015;"15";"Wirtschaft und Tourismus";"15573";"Allgemeine Einrichtungen und Unternehmen";"1557301";"Öffentliche Gemeinschaftseinrichtungen, Märkte";4487001;"Schadenersatzleistungen       ";"Einnahmen";50
819;2015;"15";"Wirtschaft und Tourismus";"15573";"Allgemeine Einrichtungen und Unternehmen";"1557301";"Öffentliche Gemeinschaftseinrichtungen, Märkte";4487005;"Schadeners.l. Maarhalle, Girb.";"Einnahmen";1000
820;2015;"15";"Wirtschaft und Tourismus";"15573";"Allgemeine Einrichtungen und Unternehmen";"1557301";"Öffentliche Gemeinschaftseinrichtungen, Märkte";5241004;"Abgaben für Kleingartenanlage ";"Ausgaben";5
821;2015;"15";"Wirtschaft und Tourismus";"15573";"Allgemeine Einrichtungen und Unternehmen";"1557301";"Öffentliche Gemeinschaftseinrichtungen, Märkte";5499001;"Vermischte Ausgaben           ";"Ausgaben";103
822;2015;"15";"Wirtschaft und Tourismus";"15573";"Allgemeine Einrichtungen und Unternehmen";"1557301";"Öffentliche Gemeinschaftseinrichtungen, Märkte";5711000;"Abschreibung auf Sachanlagevermögen";"Ausgaben";32420
823;2015;"15";"Wirtschaft und Tourismus";"15573";"Allgemeine Einrichtungen und Unternehmen";"1557303";"Solaranlage Maarhalle";4591020;"Vermischte Einnahmen Solaranlage (MwSt.)";"Einnahmen";1000
824;2015;"15";"Wirtschaft und Tourismus";"15573";"Allgemeine Einrichtungen und Unternehmen";"1557303";"Solaranlage Maarhalle";5211028;"Unterhaltung Solaranlage (MwSt.)";"Ausgaben";1000
825;2015;"15";"Wirtschaft und Tourismus";"15573";"Allgemeine Einrichtungen und Unternehmen";"1557303";"Solaranlage Maarhalle";5241018;"Bewirtschaftung Solaranlagen (MwSt.)";"Ausgaben";800
826;2015;"15";"Wirtschaft und Tourismus";"15573";"Allgemeine Einrichtungen und Unternehmen";"1557303";"Solaranlage Maarhalle";5711000;"Abschreibung auf Sachanlagevermögen";"Ausgaben";2950
827;2015;"15";"Wirtschaft und Tourismus";"15573";"Allgemeine Einrichtungen und Unternehmen";"1557304";"Solaranlage Grundschule Merzenich";4591020;"Vermischte Einnahmen Solaranlage (MwSt.)";"Einnahmen";1000
828;2015;"15";"Wirtschaft und Tourismus";"15573";"Allgemeine Einrichtungen und Unternehmen";"1557304";"Solaranlage Grundschule Merzenich";5211028;"Unterhaltung Solaranlage (MwSt.)";"Ausgaben";1000
829;2015;"15";"Wirtschaft und Tourismus";"15573";"Allgemeine Einrichtungen und Unternehmen";"1557304";"Solaranlage Grundschule Merzenich";5241018;"Bewirtschaftung Solaranlagen (MwSt.)";"Ausgaben";800
830;2015;"15";"Wirtschaft und Tourismus";"15573";"Allgemeine Einrichtungen und Unternehmen";"1557304";"Solaranlage Grundschule Merzenich";5711000;"Abschreibung auf Sachanlagevermögen";"Ausgaben";3060
831;2015;"15";"Wirtschaft und Tourismus";"15573";"Allgemeine Einrichtungen und Unternehmen";"1557305";"Solaranlage Rathaus";4591020;"Vermischte Einnahmen Solaranlage (MwSt.)";"Einnahmen";1000
832;2015;"15";"Wirtschaft und Tourismus";"15573";"Allgemeine Einrichtungen und Unternehmen";"1557305";"Solaranlage Rathaus";5211028;"Unterhaltung Solaranlage (MwSt.)";"Ausgaben";1000
833;2015;"15";"Wirtschaft und Tourismus";"15573";"Allgemeine Einrichtungen und Unternehmen";"1557305";"Solaranlage Rathaus";5241018;"Bewirtschaftung Solaranlagen (MwSt.)";"Ausgaben";800
834;2015;"15";"Wirtschaft und Tourismus";"15573";"Allgemeine Einrichtungen und Unternehmen";"1557305";"Solaranlage Rathaus";5711000;"Abschreibung auf Sachanlagevermögen";"Ausgaben";3000
