Amt / Dienststelle,Betrag,Dezernatsbezeichnung,Teilhaushalte,Produktgruppe,Dezernat,Produktgruppenbezeichnung,Teilhaushalte Bezeichnung,Produktbezeichnung,Produkt,Amt / Dienststelle Bezeichnung,Jahr,Produktbereich,Art,Produktbereich Bezeichnung
AMT-156,86912.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Ortsvorsteher/Ortschaftsrat/Repräsentat.,111001,156 Ortsverw. Hochdorf,2015,11,Aufwendungen,Innere Verwaltung
AMT-156,0.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Ortsvorsteher/Ortschaftsrat/Repräsentat.,111001,156 Ortsverw. Hochdorf,2016,11,Erträge,Innere Verwaltung
AMT-156,72500.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Ortsvorsteher/Ortschaftsrat/Repräsentat.,111001,156 Ortsverw. Hochdorf,2016,11,Aufwendungen,Innere Verwaltung
AMT-156,11.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Ortsvorsteher/Ortschaftsrat/Repräsentat.,111001,156 Ortsverw. Hochdorf,2017,11,Erträge,Innere Verwaltung
AMT-156,94362.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Ortsvorsteher/Ortschaftsrat/Repräsentat.,111001,156 Ortsverw. Hochdorf,2017,11,Aufwendungen,Innere Verwaltung
AMT-156,11.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Ortsvorsteher/Ortschaftsrat/Repräsentat.,111001,156 Ortsverw. Hochdorf,2018,11,Erträge,Innere Verwaltung
AMT-156,94937.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Ortsvorsteher/Ortschaftsrat/Repräsentat.,111001,156 Ortsverw. Hochdorf,2018,11,Aufwendungen,Innere Verwaltung
AMT-157,0.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Steuerung,111001,157 Ortsverw. Ebnet,2015,11,Erträge,Innere Verwaltung
AMT-157,72965.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Steuerung,111001,157 Ortsverw. Ebnet,2015,11,Aufwendungen,Innere Verwaltung
AMT-157,0.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Steuerung,111001,157 Ortsverw. Ebnet,2016,11,Erträge,Innere Verwaltung
AMT-157,91782.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Steuerung,111001,157 Ortsverw. Ebnet,2016,11,Aufwendungen,Innere Verwaltung
AMT-157,0.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Steuerung,111001,157 Ortsverw. Ebnet,2017,11,Erträge,Innere Verwaltung
AMT-157,74079.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Steuerung,111001,157 Ortsverw. Ebnet,2017,11,Aufwendungen,Innere Verwaltung
AMT-157,0.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Steuerung,111001,157 Ortsverw. Ebnet,2018,11,Erträge,Innere Verwaltung
AMT-157,74710.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Steuerung,111001,157 Ortsverw. Ebnet,2018,11,Aufwendungen,Innere Verwaltung
AMT-158,0.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Ortsvorsteher/Ortschaftsrat/Repräsentat.,111001,158 Ortsverw. Kappel,2015,11,Erträge,Innere Verwaltung
AMT-158,87380.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Ortsvorsteher/Ortschaftsrat/Repräsentat.,111001,158 Ortsverw. Kappel,2015,11,Aufwendungen,Innere Verwaltung
AMT-158,2000.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Ortsvorsteher/Ortschaftsrat/Repräsentat.,111001,158 Ortsverw. Kappel,2016,11,Erträge,Innere Verwaltung
AMT-158,87964.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Ortsvorsteher/Ortschaftsrat/Repräsentat.,111001,158 Ortsverw. Kappel,2016,11,Aufwendungen,Innere Verwaltung
AMT-158,0.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Ortsvorsteher/Ortschaftsrat/Repräsentat.,111001,158 Ortsverw. Kappel,2017,11,Erträge,Innere Verwaltung
AMT-158,88785.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Ortsvorsteher/Ortschaftsrat/Repräsentat.,111001,158 Ortsverw. Kappel,2017,11,Aufwendungen,Innere Verwaltung
AMT-158,0.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Ortsvorsteher/Ortschaftsrat/Repräsentat.,111001,158 Ortsverw. Kappel,2018,11,Erträge,Innere Verwaltung
AMT-158,90069.0,Dezernat I OB Dr. Salomon,THH_01,1110,DEZ-I,Steuerung,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Ortsvorsteher/Ortschaftsrat/Repräsentat.,111001,158 Ortsverw. Kappel,2018,11,Aufwendungen,Innere Verwaltung
AMT-110,21846.0,Dezernat I OB Dr. Salomon,THH_02,1111,DEZ-I,Organisation u. Dok.komm.Willensbildung,"THH 2 Zentrale Funktionen, Sonderaufg.",Geschäftsf. Gemeinderat u. Ausschüsse,111101,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2015,11,Erträge,Innere Verwaltung
AMT-110,383897.0,Dezernat I OB Dr. Salomon,THH_02,1111,DEZ-I,Organisation u. Dok.komm.Willensbildung,"THH 2 Zentrale Funktionen, Sonderaufg.",Geschäftsf. Gemeinderat u. Ausschüsse,111101,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2015,11,Aufwendungen,Innere Verwaltung
AMT-110,13860.0,Dezernat I OB Dr. Salomon,THH_02,1111,DEZ-I,Organisation u. Dok.komm.Willensbildung,"THH 2 Zentrale Funktionen, Sonderaufg.",Geschäftsf. Gemeinderat u. Ausschüsse,111101,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2016,11,Erträge,Innere Verwaltung
AMT-110,339616.0,Dezernat I OB Dr. Salomon,THH_02,1111,DEZ-I,Organisation u. Dok.komm.Willensbildung,"THH 2 Zentrale Funktionen, Sonderaufg.",Geschäftsf. Gemeinderat u. Ausschüsse,111101,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2016,11,Aufwendungen,Innere Verwaltung
AMT-110,16400.0,Dezernat I OB Dr. Salomon,THH_02,1111,DEZ-I,Organisation u. Dok.komm.Willensbildung,"THH 2 Zentrale Funktionen, Sonderaufg.",Geschäftsf. Gemeinderat u. Ausschüsse,111101,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2017,11,Erträge,Innere Verwaltung
AMT-110,333568.0,Dezernat I OB Dr. Salomon,THH_02,1111,DEZ-I,Organisation u. Dok.komm.Willensbildung,"THH 2 Zentrale Funktionen, Sonderaufg.",Geschäftsf. Gemeinderat u. Ausschüsse,111101,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2017,11,Aufwendungen,Innere Verwaltung
AMT-110,16400.0,Dezernat I OB Dr. Salomon,THH_02,1111,DEZ-I,Organisation u. Dok.komm.Willensbildung,"THH 2 Zentrale Funktionen, Sonderaufg.",Geschäftsf. Gemeinderat u. Ausschüsse,111101,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2018,11,Erträge,Innere Verwaltung
AMT-110,328709.0,Dezernat I OB Dr. Salomon,THH_02,1111,DEZ-I,Organisation u. Dok.komm.Willensbildung,"THH 2 Zentrale Funktionen, Sonderaufg.",Geschäftsf. Gemeinderat u. Ausschüsse,111101,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2018,11,Aufwendungen,Innere Verwaltung
AMT-110,0.0,Dezernat I OB Dr. Salomon,THH_02,1111,DEZ-I,Organisation u. Dok.komm.Willensbildung,"THH 2 Zentrale Funktionen, Sonderaufg.",Geschäftsf.Ortschaftsrat u.sonst.Gremien,111102,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2015,11,Erträge,Innere Verwaltung
AMT-110,119055.0,Dezernat I OB Dr. Salomon,THH_02,1111,DEZ-I,Organisation u. Dok.komm.Willensbildung,"THH 2 Zentrale Funktionen, Sonderaufg.",Geschäftsf.Ortschaftsrat u.sonst.Gremien,111102,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2015,11,Aufwendungen,Innere Verwaltung
AMT-110,180.0,Dezernat I OB Dr. Salomon,THH_02,1111,DEZ-I,Organisation u. Dok.komm.Willensbildung,"THH 2 Zentrale Funktionen, Sonderaufg.",Geschäftsf.Ortschaftsrat u.sonst.Gremien,111102,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2016,11,Erträge,Innere Verwaltung
AMT-110,107103.0,Dezernat I OB Dr. Salomon,THH_02,1111,DEZ-I,Organisation u. Dok.komm.Willensbildung,"THH 2 Zentrale Funktionen, Sonderaufg.",Geschäftsf.Ortschaftsrat u.sonst.Gremien,111102,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2016,11,Aufwendungen,Innere Verwaltung
AMT-110,0.0,Dezernat I OB Dr. Salomon,THH_02,1111,DEZ-I,Organisation u. Dok.komm.Willensbildung,"THH 2 Zentrale Funktionen, Sonderaufg.",Geschäftsf.Ortschaftsrat u.sonst.Gremien,111102,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2017,11,Erträge,Innere Verwaltung
AMT-110,117767.0,Dezernat I OB Dr. Salomon,THH_02,1111,DEZ-I,Organisation u. Dok.komm.Willensbildung,"THH 2 Zentrale Funktionen, Sonderaufg.",Geschäftsf.Ortschaftsrat u.sonst.Gremien,111102,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2017,11,Aufwendungen,Innere Verwaltung
AMT-110,0.0,Dezernat I OB Dr. Salomon,THH_02,1111,DEZ-I,Organisation u. Dok.komm.Willensbildung,"THH 2 Zentrale Funktionen, Sonderaufg.",Geschäftsf.Ortschaftsrat u.sonst.Gremien,111102,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2018,11,Erträge,Innere Verwaltung
AMT-110,119582.0,Dezernat I OB Dr. Salomon,THH_02,1111,DEZ-I,Organisation u. Dok.komm.Willensbildung,"THH 2 Zentrale Funktionen, Sonderaufg.",Geschäftsf.Ortschaftsrat u.sonst.Gremien,111102,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2018,11,Aufwendungen,Innere Verwaltung
AMT-540,33000.0,Dezernat III BM von Kirchbach,THH_14,1111,DEZ-III,Organisation u. Dok.komm.Willensbildung,THH 14 Amt f. Migration und Integration,Geschäftsführung Migrationsausschuss,111102,540 Amt f. Migration und Integration,2015,11,Erträge,Innere Verwaltung
AMT-540,33811.0,Dezernat III BM von Kirchbach,THH_14,1111,DEZ-III,Organisation u. Dok.komm.Willensbildung,THH 14 Amt f. Migration und Integration,Geschäftsführung Migrationsausschuss,111102,540 Amt f. Migration und Integration,2015,11,Aufwendungen,Innere Verwaltung
AMT-540,0.0,Dezernat III BM von Kirchbach,THH_14,1111,DEZ-III,Organisation u. Dok.komm.Willensbildung,THH 14 Amt f. Migration und Integration,Geschäftsführung Migrationsausschuss,111102,540 Amt f. Migration und Integration,2016,11,Erträge,Innere Verwaltung
AMT-540,31360.0,Dezernat III BM von Kirchbach,THH_14,1111,DEZ-III,Organisation u. Dok.komm.Willensbildung,THH 14 Amt f. Migration und Integration,Geschäftsführung Migrationsausschuss,111102,540 Amt f. Migration und Integration,2016,11,Aufwendungen,Innere Verwaltung
AMT-540,0.0,Dezernat III BM von Kirchbach,THH_14,1111,DEZ-III,Organisation u. Dok.komm.Willensbildung,THH 14 Amt f. Migration und Integration,Geschäftsführung Migrationsausschuss,111102,540 Amt f. Migration und Integration,2017,11,Erträge,Innere Verwaltung
AMT-540,31833.0,Dezernat III BM von Kirchbach,THH_14,1111,DEZ-III,Organisation u. Dok.komm.Willensbildung,THH 14 Amt f. Migration und Integration,Geschäftsführung Migrationsausschuss,111102,540 Amt f. Migration und Integration,2017,11,Aufwendungen,Innere Verwaltung
AMT-540,0.0,Dezernat III BM von Kirchbach,THH_14,1111,DEZ-III,Organisation u. Dok.komm.Willensbildung,THH 14 Amt f. Migration und Integration,Geschäftsführung Migrationsausschuss,111102,540 Amt f. Migration und Integration,2018,11,Erträge,Innere Verwaltung
AMT-540,32170.0,Dezernat III BM von Kirchbach,THH_14,1111,DEZ-III,Organisation u. Dok.komm.Willensbildung,THH 14 Amt f. Migration und Integration,Geschäftsführung Migrationsausschuss,111102,540 Amt f. Migration und Integration,2018,11,Aufwendungen,Innere Verwaltung
AMT-200,20743.0,Dezernat IV EBM Neideck,THH_17,1112,DEZ-IV,Steuerungsunterstützung und Controlling,THH 17 Stadtkämmerei,Steuerungsunterstützung,111200,200 Stadtkämmerei,2015,11,Erträge,Innere Verwaltung
AMT-200,2272180.0,Dezernat IV EBM Neideck,THH_17,1112,DEZ-IV,Steuerungsunterstützung und Controlling,THH 17 Stadtkämmerei,Steuerungsunterstützung,111200,200 Stadtkämmerei,2015,11,Aufwendungen,Innere Verwaltung
AMT-200,9780.0,Dezernat IV EBM Neideck,THH_17,1112,DEZ-IV,Steuerungsunterstützung und Controlling,THH 17 Stadtkämmerei,Steuerungsunterstützung,111200,200 Stadtkämmerei,2016,11,Erträge,Innere Verwaltung
AMT-200,2110765.0,Dezernat IV EBM Neideck,THH_17,1112,DEZ-IV,Steuerungsunterstützung und Controlling,THH 17 Stadtkämmerei,Steuerungsunterstützung,111200,200 Stadtkämmerei,2016,11,Aufwendungen,Innere Verwaltung
AMT-200,10000.0,Dezernat IV EBM Neideck,THH_17,1112,DEZ-IV,Steuerungsunterstützung und Controlling,THH 17 Stadtkämmerei,Steuerungsunterstützung,111200,200 Stadtkämmerei,2017,11,Erträge,Innere Verwaltung
AMT-200,1438751.0,Dezernat IV EBM Neideck,THH_17,1112,DEZ-IV,Steuerungsunterstützung und Controlling,THH 17 Stadtkämmerei,Steuerungsunterstützung,111200,200 Stadtkämmerei,2017,11,Aufwendungen,Innere Verwaltung
AMT-200,10000.0,Dezernat IV EBM Neideck,THH_17,1112,DEZ-IV,Steuerungsunterstützung und Controlling,THH 17 Stadtkämmerei,Steuerungsunterstützung,111200,200 Stadtkämmerei,2018,11,Erträge,Innere Verwaltung
AMT-200,1476516.0,Dezernat IV EBM Neideck,THH_17,1112,DEZ-IV,Steuerungsunterstützung und Controlling,THH 17 Stadtkämmerei,Steuerungsunterstützung,111200,200 Stadtkämmerei,2018,11,Aufwendungen,Innere Verwaltung
AMT-042,3898.0,Dezernat I OB Dr. Salomon,THH_02,1112,DEZ-I,Steuerungsunterstützung und Controlling,"THH 2 Zentrale Funktionen, Sonderaufg.","Grundsätze, Strategien, Handlungsrahmen",111201,042 Vergabemanagemnt,2015,11,Erträge,Innere Verwaltung
AMT-042,43409.0,Dezernat I OB Dr. Salomon,THH_02,1112,DEZ-I,Steuerungsunterstützung und Controlling,"THH 2 Zentrale Funktionen, Sonderaufg.","Grundsätze, Strategien, Handlungsrahmen",111201,042 Vergabemanagemnt,2015,11,Aufwendungen,Innere Verwaltung
AMT-042,0.0,Dezernat I OB Dr. Salomon,THH_02,1112,DEZ-I,Steuerungsunterstützung und Controlling,"THH 2 Zentrale Funktionen, Sonderaufg.","Grundsätze, Strategien, Handlungsrahmen",111201,042 Vergabemanagemnt,2016,11,Erträge,Innere Verwaltung
AMT-042,39392.0,Dezernat I OB Dr. Salomon,THH_02,1112,DEZ-I,Steuerungsunterstützung und Controlling,"THH 2 Zentrale Funktionen, Sonderaufg.","Grundsätze, Strategien, Handlungsrahmen",111201,042 Vergabemanagemnt,2016,11,Aufwendungen,Innere Verwaltung
AMT-042,4000.0,Dezernat I OB Dr. Salomon,THH_02,1112,DEZ-I,Steuerungsunterstützung und Controlling,"THH 2 Zentrale Funktionen, Sonderaufg.","Grundsätze, Strategien, Handlungsrahmen",111201,042 Vergabemanagemnt,2017,11,Erträge,Innere Verwaltung
AMT-042,38173.0,Dezernat I OB Dr. Salomon,THH_02,1112,DEZ-I,Steuerungsunterstützung und Controlling,"THH 2 Zentrale Funktionen, Sonderaufg.","Grundsätze, Strategien, Handlungsrahmen",111201,042 Vergabemanagemnt,2017,11,Aufwendungen,Innere Verwaltung
AMT-042,4000.0,Dezernat I OB Dr. Salomon,THH_02,1112,DEZ-I,Steuerungsunterstützung und Controlling,"THH 2 Zentrale Funktionen, Sonderaufg.","Grundsätze, Strategien, Handlungsrahmen",111201,042 Vergabemanagemnt,2018,11,Erträge,Innere Verwaltung
AMT-042,39607.0,Dezernat I OB Dr. Salomon,THH_02,1112,DEZ-I,Steuerungsunterstützung und Controlling,"THH 2 Zentrale Funktionen, Sonderaufg.","Grundsätze, Strategien, Handlungsrahmen",111201,042 Vergabemanagemnt,2018,11,Aufwendungen,Innere Verwaltung
AMT-110,198162.0,Dezernat I OB Dr. Salomon,THH_02,1112,DEZ-I,Steuerungsunterstützung und Controlling,"THH 2 Zentrale Funktionen, Sonderaufg.","Grundsätze, Strategien, Handlungsrahmen",111201,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2015,11,Erträge,Innere Verwaltung
AMT-110,861495.0,Dezernat I OB Dr. Salomon,THH_02,1112,DEZ-I,Steuerungsunterstützung und Controlling,"THH 2 Zentrale Funktionen, Sonderaufg.","Grundsätze, Strategien, Handlungsrahmen",111201,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2015,11,Aufwendungen,Innere Verwaltung
AMT-110,89810.0,Dezernat I OB Dr. Salomon,THH_02,1112,DEZ-I,Steuerungsunterstützung und Controlling,"THH 2 Zentrale Funktionen, Sonderaufg.","Grundsätze, Strategien, Handlungsrahmen",111201,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2016,11,Erträge,Innere Verwaltung
AMT-110,1192706.0,Dezernat I OB Dr. Salomon,THH_02,1112,DEZ-I,Steuerungsunterstützung und Controlling,"THH 2 Zentrale Funktionen, Sonderaufg.","Grundsätze, Strategien, Handlungsrahmen",111201,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2016,11,Aufwendungen,Innere Verwaltung
AMT-110,178050.0,Dezernat I OB Dr. Salomon,THH_02,1112,DEZ-I,Steuerungsunterstützung und Controlling,"THH 2 Zentrale Funktionen, Sonderaufg.","Grundsätze, Strategien, Handlungsrahmen",111201,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2017,11,Erträge,Innere Verwaltung
AMT-110,713617.0,Dezernat I OB Dr. Salomon,THH_02,1112,DEZ-I,Steuerungsunterstützung und Controlling,"THH 2 Zentrale Funktionen, Sonderaufg.","Grundsätze, Strategien, Handlungsrahmen",111201,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2017,11,Aufwendungen,Innere Verwaltung
AMT-110,183050.0,Dezernat I OB Dr. Salomon,THH_02,1112,DEZ-I,Steuerungsunterstützung und Controlling,"THH 2 Zentrale Funktionen, Sonderaufg.","Grundsätze, Strategien, Handlungsrahmen",111201,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2018,11,Erträge,Innere Verwaltung
AMT-110,726364.0,Dezernat I OB Dr. Salomon,THH_02,1112,DEZ-I,Steuerungsunterstützung und Controlling,"THH 2 Zentrale Funktionen, Sonderaufg.","Grundsätze, Strategien, Handlungsrahmen",111201,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2018,11,Aufwendungen,Innere Verwaltung
AMT-120,1.0,Dezernat IV EBM Neideck,THH_16,1112,DEZ-IV,Steuerungsunterstützung und Controlling,"THH 16 Amt f. Bürgerservice, Infover.","Grundsätze, Strategien, Handlungsrahmen",111201,"120 Amt f. Bürgerservice, Infover.",2015,11,Erträge,Innere Verwaltung
AMT-120,280383.0,Dezernat IV EBM Neideck,THH_16,1112,DEZ-IV,Steuerungsunterstützung und Controlling,"THH 16 Amt f. Bürgerservice, Infover.","Grundsätze, Strategien, Handlungsrahmen",111201,"120 Amt f. Bürgerservice, Infover.",2015,11,Aufwendungen,Innere Verwaltung
AMT-120,0.0,Dezernat IV EBM Neideck,THH_16,1112,DEZ-IV,Steuerungsunterstützung und Controlling,"THH 16 Amt f. Bürgerservice, Infover.","Grundsätze, Strategien, Handlungsrahmen",111201,"120 Amt f. Bürgerservice, Infover.",2016,11,Erträge,Innere Verwaltung
AMT-120,192133.0,Dezernat IV EBM Neideck,THH_16,1112,DEZ-IV,Steuerungsunterstützung und Controlling,"THH 16 Amt f. Bürgerservice, Infover.","Grundsätze, Strategien, Handlungsrahmen",111201,"120 Amt f. Bürgerservice, Infover.",2016,11,Aufwendungen,Innere Verwaltung
AMT-120,1.0,Dezernat IV EBM Neideck,THH_16,1112,DEZ-IV,Steuerungsunterstützung und Controlling,"THH 16 Amt f. Bürgerservice, Infover.","Grundsätze, Strategien, Handlungsrahmen",111201,"120 Amt f. Bürgerservice, Infover.",2017,11,Erträge,Innere Verwaltung
AMT-120,421051.0,Dezernat IV EBM Neideck,THH_16,1112,DEZ-IV,Steuerungsunterstützung und Controlling,"THH 16 Amt f. Bürgerservice, Infover.","Grundsätze, Strategien, Handlungsrahmen",111201,"120 Amt f. Bürgerservice, Infover.",2017,11,Aufwendungen,Innere Verwaltung
AMT-120,1.0,Dezernat IV EBM Neideck,THH_16,1112,DEZ-IV,Steuerungsunterstützung und Controlling,"THH 16 Amt f. Bürgerservice, Infover.","Grundsätze, Strategien, Handlungsrahmen",111201,"120 Amt f. Bürgerservice, Infover.",2018,11,Erträge,Innere Verwaltung
AMT-120,358945.0,Dezernat IV EBM Neideck,THH_16,1112,DEZ-IV,Steuerungsunterstützung und Controlling,"THH 16 Amt f. Bürgerservice, Infover.","Grundsätze, Strategien, Handlungsrahmen",111201,"120 Amt f. Bürgerservice, Infover.",2018,11,Aufwendungen,Innere Verwaltung
AMT-140,198262.0,Dezernat I OB Dr. Salomon,THH_04,1113,DEZ-I,Rechnungsprüfung,THH 4 Rechnungsprüfungsamt,Rechnungsprüfung (Pflichtaufgaben),111301,140 Rechnungsprüfungsamt,2015,11,Erträge,Innere Verwaltung
AMT-140,1479188.0,Dezernat I OB Dr. Salomon,THH_04,1113,DEZ-I,Rechnungsprüfung,THH 4 Rechnungsprüfungsamt,Rechnungsprüfung (Pflichtaufgaben),111301,140 Rechnungsprüfungsamt,2015,11,Aufwendungen,Innere Verwaltung
AMT-140,255000.0,Dezernat I OB Dr. Salomon,THH_04,1113,DEZ-I,Rechnungsprüfung,THH 4 Rechnungsprüfungsamt,Rechnungsprüfung (Pflichtaufgaben),111301,140 Rechnungsprüfungsamt,2016,11,Erträge,Innere Verwaltung
AMT-140,1429381.0,Dezernat I OB Dr. Salomon,THH_04,1113,DEZ-I,Rechnungsprüfung,THH 4 Rechnungsprüfungsamt,Rechnungsprüfung (Pflichtaufgaben),111301,140 Rechnungsprüfungsamt,2016,11,Aufwendungen,Innere Verwaltung
AMT-140,206636.0,Dezernat I OB Dr. Salomon,THH_04,1113,DEZ-I,Rechnungsprüfung,THH 4 Rechnungsprüfungsamt,Rechnungsprüfung (Pflichtaufgaben),111301,140 Rechnungsprüfungsamt,2017,11,Erträge,Innere Verwaltung
AMT-140,1443411.0,Dezernat I OB Dr. Salomon,THH_04,1113,DEZ-I,Rechnungsprüfung,THH 4 Rechnungsprüfungsamt,Rechnungsprüfung (Pflichtaufgaben),111301,140 Rechnungsprüfungsamt,2017,11,Aufwendungen,Innere Verwaltung
AMT-140,232816.0,Dezernat I OB Dr. Salomon,THH_04,1113,DEZ-I,Rechnungsprüfung,THH 4 Rechnungsprüfungsamt,Rechnungsprüfung (Pflichtaufgaben),111301,140 Rechnungsprüfungsamt,2018,11,Erträge,Innere Verwaltung
AMT-140,1509990.0,Dezernat I OB Dr. Salomon,THH_04,1113,DEZ-I,Rechnungsprüfung,THH 4 Rechnungsprüfungsamt,Rechnungsprüfung (Pflichtaufgaben),111301,140 Rechnungsprüfungsamt,2018,11,Aufwendungen,Innere Verwaltung
AMT-140,99838.0,Dezernat I OB Dr. Salomon,THH_04,1113,DEZ-I,Rechnungsprüfung,THH 4 Rechnungsprüfungsamt,Sonstige übertragene Rechnungsprüfungen,111302,140 Rechnungsprüfungsamt,2015,11,Erträge,Innere Verwaltung
AMT-140,213410.0,Dezernat I OB Dr. Salomon,THH_04,1113,DEZ-I,Rechnungsprüfung,THH 4 Rechnungsprüfungsamt,Sonstige übertragene Rechnungsprüfungen,111302,140 Rechnungsprüfungsamt,2015,11,Aufwendungen,Innere Verwaltung
AMT-140,48700.0,Dezernat I OB Dr. Salomon,THH_04,1113,DEZ-I,Rechnungsprüfung,THH 4 Rechnungsprüfungsamt,Sonstige übertragene Rechnungsprüfungen,111302,140 Rechnungsprüfungsamt,2016,11,Erträge,Innere Verwaltung
AMT-140,205476.0,Dezernat I OB Dr. Salomon,THH_04,1113,DEZ-I,Rechnungsprüfung,THH 4 Rechnungsprüfungsamt,Sonstige übertragene Rechnungsprüfungen,111302,140 Rechnungsprüfungsamt,2016,11,Aufwendungen,Innere Verwaltung
AMT-140,81294.0,Dezernat I OB Dr. Salomon,THH_04,1113,DEZ-I,Rechnungsprüfung,THH 4 Rechnungsprüfungsamt,Sonstige übertragene Rechnungsprüfungen,111302,140 Rechnungsprüfungsamt,2017,11,Erträge,Innere Verwaltung
AMT-140,207267.0,Dezernat I OB Dr. Salomon,THH_04,1113,DEZ-I,Rechnungsprüfung,THH 4 Rechnungsprüfungsamt,Sonstige übertragene Rechnungsprüfungen,111302,140 Rechnungsprüfungsamt,2017,11,Aufwendungen,Innere Verwaltung
AMT-140,66174.0,Dezernat I OB Dr. Salomon,THH_04,1113,DEZ-I,Rechnungsprüfung,THH 4 Rechnungsprüfungsamt,Sonstige übertragene Rechnungsprüfungen,111302,140 Rechnungsprüfungsamt,2018,11,Erträge,Innere Verwaltung
AMT-140,216826.0,Dezernat I OB Dr. Salomon,THH_04,1113,DEZ-I,Rechnungsprüfung,THH 4 Rechnungsprüfungsamt,Sonstige übertragene Rechnungsprüfungen,111302,140 Rechnungsprüfungsamt,2018,11,Aufwendungen,Innere Verwaltung
