ID ,Haushaltsjahr ,Haushaltsart ,Einzelplan ,Bezeichnung EP ,Gliederung ,Bezeichnung Gliederung ,Bezeichnung HSt ,Einnahme/Ausgabe ,Betrag ,Plan/Ergebnis
756 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,510 ,Statistisches Amt ,Erstattungen an Gemeinden und Gemeindeverbände ,Ausgabe ,38700 ,Plan
757 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,510 ,Statistisches Amt ,Erstattungen an Gemeinden und Gemeindeverbände ,Ausgabe ,170000 ,Plan
758 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,510 ,Statistisches Amt ,Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme) ,Ausgabe ,3100 ,Plan
759 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,510 ,Statistisches Amt ,Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb) ,Ausgabe ,1300 ,Plan
760 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,520 ,Wahlen ,Zuweisungen für lfd. Zwecke vom Land ,Einnahme ,50000 ,Plan
761 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,520 ,Wahlen ,Sachbedarf für EDV-Anlagen (Betrieb Multifunktionsgeräte) ,Ausgabe ,100 ,Plan
762 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,520 ,Wahlen ,Projektkosten (Volksentscheid) ,Ausgabe ,35000 ,Plan
763 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,520 ,Wahlen ,Projektkosten (Europawahl) ,Ausgabe ,200000 ,Plan
764 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,520 ,Wahlen ,Innere Verrechnung ITK-Leistungen KommunalBIT (Fachanwendungen) ,Ausgabe ,2500 ,Plan
765 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,520 ,Wahlen ,Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme) ,Ausgabe ,3200 ,Plan
766 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,520 ,Wahlen ,Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management) ,Ausgabe ,700 ,Plan
767 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,520 ,Wahlen ,Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb) ,Ausgabe ,1300 ,Plan
768 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,520 ,Wahlen ,Innere Verrechnung ITK-Leistungen KommunalBIT (sonstige Geräte) ,Ausgabe ,200 ,Plan
769 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,611 ,Zentrale Beschaffungsstelle (Amtsbücherei) ,Bücher und Zeitschriften (Ergänzungslieferungen für Amtsbücherei) ,Ausgabe ,7600 ,Plan
770 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Mieten und Pachten ,Einnahme ,1748600 ,Plan
771 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Mieten aus Gebäuden und Grundstücken ,Einnahme ,116400 ,Plan
772 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Innere Verrechnung Gebäudebewirtschaftungskosten ,Einnahme ,28174600 ,Plan
773 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Unterhalt eigener Gebäude (Allgemeiner Bauunterhalt) ,Ausgabe ,1607800 ,Plan
774 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Unterhalt eigener Gebäude (Sicherheitsauflagen/Brand- schutz) ,Ausgabe ,235000 ,Plan
775 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Unterhalt eigener Gebäude (Besonderer Bauunterhalt) ,Ausgabe ,3066000 ,Plan
776 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Unterhalt eigener Gebäude Außenanlagen ,Ausgabe ,45800 ,Plan
777 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Unterhalt betriebstechn. Anlagen ,Ausgabe ,2475500 ,Plan
778 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Sonstiger Unterhalt von Gebäuden und Grundstücken (Brunnen/Uhren) ,Ausgabe ,99100 ,Plan
779 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Unterhalt: Denkmäler u.Ä. ,Ausgabe ,5000 ,Plan
780 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Mieten und Pachten ,Ausgabe ,3592300 ,Plan
781 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Haus-  Grundstückslasten ,Ausgabe ,640500 ,Plan
782 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Heizungskosten (Heizöl) ,Ausgabe ,42500 ,Plan
783 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Heizungskosten (Fernwärme) ,Ausgabe ,481500 ,Plan
784 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Reinigungskosten ,Ausgabe ,45400 ,Plan
785 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Strom ,Ausgabe ,1697000 ,Plan
786 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Gas ,Ausgabe ,919300 ,Plan
787 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Wasserversorgung  Entwässerung ,Ausgabe ,253700 ,Plan
788 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Versicherung von Gebäuden und Grundstücken ,Ausgabe ,98000 ,Plan
789 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Sonstige Bewirtschaftung der Grundstücke und Gebäude ,Ausgabe ,291350 ,Plan
790 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Erstattungen an kommunale Sonderrechnungen (GWF) ,Ausgabe ,14293150 ,Plan
791 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Innere Verrechnung Gebäudebewirtschaftungskosten Außenanlagen ,Ausgabe ,3200 ,Plan
792 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,680 ,Gebäudebewirtschaftung ,Zuschüsse für lfd. Zwecke an kommunale Sonderrechnungen (GWF) ,Ausgabe ,150700 ,Plan
793 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,681 ,Gebäudebetreuung ,Erstattungen durch kommunale Sonderrechnungen (infra) ,Einnahme ,35000 ,Plan
794 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,681 ,Gebäudebetreuung ,Innere Verrechnung innerstädt. Leistungen ,Einnahme ,49700 ,Plan
795 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,681 ,Gebäudebetreuung ,Sachverständigenkosten  Gerichtskosten u.Ä. ,Ausgabe ,5000 ,Plan
796 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,681 ,Gebäudebetreuung ,Planungskosten noch nicht finanzierter Bauvorhaben (GWF) ,Ausgabe ,185000 ,Plan
797 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,681 ,Gebäudebetreuung ,Innere Verrechnung Gebäudebewirtschaftungskosten ,Ausgabe ,8249800 ,Plan
798 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,681 ,Gebäudebetreuung ,Innere Verrechnung Gebäudebewirtschaftungskosten Außenanlagen ,Ausgabe ,3400 ,Plan
799 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,685 ,Gebäudebewirtschaftung (Außenanlagen) ,Innere Verrechnung Gebäudebewirtschaftungskosten Außenanlagen ,Einnahme ,752700 ,Plan
800 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,685 ,Gebäudebewirtschaftung (Außenanlagen) ,Unterhalt eigener Gebäude Außenanlagen (Allgemeiner Bauunterhalt - Sachkosten) ,Ausgabe ,10000 ,Plan
801 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,685 ,Gebäudebewirtschaftung (Außenanlagen) ,Unterhalt eigener Gebäude Außenanlagen (Allgemeiner Bauunterhalt - Fremdleistung) ,Ausgabe ,50000 ,Plan
802 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,685 ,Gebäudebewirtschaftung (Außenanlagen) ,Unterhalt eigener Gebäude Außenanlagen (Sicherheitsauflagen - Sachkosten) ,Ausgabe ,3000 ,Plan
803 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,685 ,Gebäudebewirtschaftung (Außenanlagen) ,Unterhalt eigener Gebäude Außenanlagen (Sicherheitsauflagen - Fremdleistung) ,Ausgabe ,50000 ,Plan
804 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,685 ,Gebäudebewirtschaftung (Außenanlagen) ,Unterhalt:Freizeitanlagen u.Ä. (Spieleinrichtungen Sachkosten) ,Ausgabe ,35000 ,Plan
805 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,685 ,Gebäudebewirtschaftung (Außenanlagen) ,Unterhalt:Freizeitanlagen u.Ä. (Spieleinrichtungen Fremdleistung) ,Ausgabe ,17000 ,Plan
806 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,685 ,Gebäudebewirtschaftung (Außenanlagen) ,Unterhalt: Sportanlagen u.Ä. (Sachkosten) ,Ausgabe ,16500 ,Plan
807 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,685 ,Gebäudebewirtschaftung (Außenanlagen) ,Unterhalt: Sportanlagen u.Ä. (Fremdleistung) ,Ausgabe ,65000 ,Plan
808 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,685 ,Gebäudebewirtschaftung (Außenanlagen) ,Unterhalt: Grünanlagen u.Ä. (Grünpflege - Sachkosten) ,Ausgabe ,10200 ,Plan
809 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,685 ,Gebäudebewirtschaftung (Außenanlagen) ,Unterhalt: Grünanlagen u.Ä. (Grünpflege - Fremdleistung) ,Ausgabe ,85000 ,Plan
810 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,685 ,Gebäudebewirtschaftung (Außenanlagen) ,Innere Verrechnung allg. Bauunterhalt Außenanlagen ,Ausgabe ,10000 ,Plan
811 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,685 ,Gebäudebewirtschaftung (Außenanlagen) ,Innere Verrechnung Spieleinrichtungen ,Ausgabe ,125000 ,Plan
812 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,685 ,Gebäudebewirtschaftung (Außenanlagen) ,Innere Verrechnung Sportanlagen ,Ausgabe ,95000 ,Plan
813 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,685 ,Gebäudebewirtschaftung (Außenanlagen) ,Innere Verrechnung Grünpflege ,Ausgabe ,170000 ,Plan
814 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,685 ,Gebäudebewirtschaftung (Außenanlagen) ,Innere Verrechnung Vergaben ,Ausgabe ,2000 ,Plan
815 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,685 ,Gebäudebewirtschaftung (Außenanlagen) ,Innere Verrechnung innerstädt. Leistungen ,Ausgabe ,9000 ,Plan
816 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Erlöse aus Inseraten/Anzeigen/ Werbung ,Einnahme ,600 ,Plan
817 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Erstattungen durch kommunale Sonderrechnungen (GWF) ,Einnahme ,69000 ,Plan
818 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Erstattungen durch kommunale Sonderrechnungen (SAh) ,Einnahme ,24100 ,Plan
819 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Erstattungen von Eigenbetrieben (StEF) ,Einnahme ,31400 ,Plan
820 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Innere Verrechnung Verwaltungskostenbeiträge ,Einnahme ,122100 ,Plan
821 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Beamtenbezüge ,Ausgabe ,115900 ,Plan
822 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,"Zuführungen zur Versorgungsrücklage ""Beamte""" ,Ausgabe ,700 ,Plan
823 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Entgelte für tariflich Beschäftigte ,Ausgabe ,209300 ,Plan
824 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,"Versorgungsbezüge ""Beamte""" ,Ausgabe ,61400 ,Plan
825 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,"Zuführungen zur Versorgungs- rücklage ""Ruhegehaltsempf.""" ,Ausgabe ,1700 ,Plan
826 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,"Beiträge zu Versorgungskassen ""Tariflich Beschäftigte""" ,Ausgabe ,16200 ,Plan
827 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,"Beiträge zur gesetzlichen Sozialversicherung ""Tariflich Beschäftigte""" ,Ausgabe ,41200 ,Plan
828 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Personalnebenausgaben ZVK-Pauschalsteuer ,Ausgabe ,1000 ,Plan
829 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Personalnebenausgaben Sachzuwendungen/ Leistungsanreize ,Ausgabe ,50 ,Plan
830 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Verwaltungs- und Zweckausstattung ,Ausgabe ,100 ,Plan
831 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Sonstige Gebrauchsgegenstände ,Ausgabe ,100 ,Plan
832 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Fortbildung und Umschulung ,Ausgabe ,4500 ,Plan
833 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Feiern  Ehrungen ,Ausgabe ,500 ,Plan
834 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Sachbedarf für EDV-Anlagen (Betrieb Multifunktionsgeräte) ,Ausgabe ,800 ,Plan
835 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Allgemeiner Bürobedarf ,Ausgabe ,200 ,Plan
836 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Bücher und Zeitschriften ,Ausgabe ,3800 ,Plan
837 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Reise- und Fahrtkosten ,Ausgabe ,1200 ,Plan
838 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Sonstige Geschäftsausgaben ,Ausgabe ,1900 ,Plan
839 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Innere Verrechnung innerstädt. Leistungen ,Ausgabe ,1000 ,Plan
840 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme) ,Ausgabe ,10300 ,Plan
841 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management) ,Ausgabe ,3600 ,Plan
842 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb) ,Ausgabe ,3400 ,Plan
843 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,800 ,Personalrat ,Innere Verrechnung ITK-Leistungen (Miete Kopierer/Multifunktionsgeräte) ,Ausgabe ,1500 ,Plan
844 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,801 ,Schwerbehindertenvertretung ,Entgelte für tariflich Beschäftigte ,Ausgabe ,60600 ,Plan
845 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,801 ,Schwerbehindertenvertretung ,"Beiträge zu Versorgungskassen ""Tariflich Beschäftigte""" ,Ausgabe ,4700 ,Plan
846 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,801 ,Schwerbehindertenvertretung ,"Beiträge zur gesetzlichen Sozialversicherung ""Tariflich Beschäftigte""" ,Ausgabe ,11800 ,Plan
847 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,801 ,Schwerbehindertenvertretung ,Personalnebenausgaben ZVK-Pauschalsteuer ,Ausgabe ,100 ,Plan
848 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,801 ,Schwerbehindertenvertretung ,Fortbildung und Umschulung ,Ausgabe ,1600 ,Plan
849 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,801 ,Schwerbehindertenvertretung ,Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme) ,Ausgabe ,1800 ,Plan
850 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,801 ,Schwerbehindertenvertretung ,Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management) ,Ausgabe ,600 ,Plan
851 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,801 ,Schwerbehindertenvertretung ,Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb) ,Ausgabe ,600 ,Plan
852 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,801 ,Schwerbehindertenvertretung ,Innere Verrechnung ITK-Leistungen (Miete Kopierer/Multifunktionsgeräte) ,Ausgabe ,800 ,Plan
853 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Erstattungen durch kommunale Sonderrechnungen (GWF) ,Einnahme ,67200 ,Plan
854 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Erstattungen von Eigenbetrieben (StEF) ,Einnahme ,22800 ,Plan
855 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Innere Verrechnung Verwaltungskostenbeiträge ,Einnahme ,216000 ,Plan
856 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Zuweisungen für lfd. Zwecke von sonstigen öffentlichen Sonderrech. (Personalkosten) ,Einnahme ,6400 ,Plan
857 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Beamtenbezüge ,Ausgabe ,579300 ,Plan
858 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,"Zuführungen zur Versorgungsrücklage ""Beamte""" ,Ausgabe ,3300 ,Plan
859 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Entgelte für tariflich Beschäftigte ,Ausgabe ,350400 ,Plan
860 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,"Versorgungsbezüge ""Beamte""" ,Ausgabe ,307000 ,Plan
861 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,"Zuführungen zur Versorgungs- rücklage ""Ruhegehaltsempf.""" ,Ausgabe ,8700 ,Plan
862 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,"Beiträge zu Versorgungskassen ""Tariflich Beschäftigte""" ,Ausgabe ,26800 ,Plan
863 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,"Beiträge zur gesetzlichen Sozialversicherung ""Tariflich Beschäftigte""" ,Ausgabe ,66600 ,Plan
864 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Personalnebenausgaben (Trennungsgeld u. Entschädig.) ,Ausgabe ,10300 ,Plan
865 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Personalnebenausgaben ZVK-Pauschalsteuer ,Ausgabe ,100 ,Plan
866 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Personalnebenausgaben Sachzuwendungen/ Leistungsanreize ,Ausgabe ,390 ,Plan
867 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Verwaltungs- und Zweckausstattung ,Ausgabe ,200 ,Plan
868 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Ausbildung ,Ausgabe ,297500 ,Plan
869 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Fortbildung und Umschulung ,Ausgabe ,100 ,Plan
870 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Lehr- und Unterrichtsmittel ,Ausgabe ,9400 ,Plan
871 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Veranstaltungen ,Ausgabe ,400 ,Plan
872 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Sachbedarf für EDV-Anlagen (Betrieb Multifunktionsgeräte) ,Ausgabe ,100 ,Plan
873 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Versicherungen ,Ausgabe ,300 ,Plan
874 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Allgemeiner Bürobedarf ,Ausgabe ,500 ,Plan
875 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Bücher und Zeitschriften ,Ausgabe ,400 ,Plan
876 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Postgebühren ,Ausgabe ,300 ,Plan
877 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Öffentliche Bekanntmachungen  Amtsblatt ,Ausgabe ,6800 ,Plan
878 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Reise- und Fahrtkosten ,Ausgabe ,300 ,Plan
879 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme) ,Ausgabe ,12000 ,Plan
880 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management) ,Ausgabe ,700 ,Plan
881 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb) ,Ausgabe ,900 ,Plan
882 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Innere Verrechnung ITK-Leistungen (Miete Kopierer/Multifunktionsgeräte) ,Ausgabe ,800 ,Plan
883 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Innere Verrechnung ITK-Leistungen KommunalBIT (sonstige Geräte) ,Ausgabe ,300 ,Plan
884 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,831 ,Ausbildung ,Beitrag Haushalts- konsolidierung ,Ausgabe ,-3784 ,Plan
885 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,832 ,Fortbildung ,Erstattungen durch Gemeinden und Gemeindeverbände ,Einnahme ,4500 ,Plan
886 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,832 ,Fortbildung ,Erstattungen durch kommunale Sonderrechnungen (GWF) ,Einnahme ,6700 ,Plan
887 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,832 ,Fortbildung ,Innere Verrechnung Verwaltungskostenbeiträge ,Einnahme ,10100 ,Plan
888 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,832 ,Fortbildung ,Innere Verrechnung innerstädt. Leistungen ,Einnahme ,1500 ,Plan
889 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,832 ,Fortbildung ,Beamtenbezüge ,Ausgabe ,25800 ,Plan
890 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,832 ,Fortbildung ,"Zuführungen zur Versorgungsrücklage ""Beamte""" ,Ausgabe ,100 ,Plan
891 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,832 ,Fortbildung ,Entgelte für tariflich Beschäftigte ,Ausgabe ,24100 ,Plan
892 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,832 ,Fortbildung ,"Versorgungsbezüge ""Beamte""" ,Ausgabe ,13700 ,Plan
893 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,832 ,Fortbildung ,"Zuführungen zur Versorgungs- rücklage ""Ruhegehaltsempf.""" ,Ausgabe ,400 ,Plan
894 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,832 ,Fortbildung ,"Beiträge zu Versorgungskassen ""Tariflich Beschäftigte""" ,Ausgabe ,1800 ,Plan
895 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,832 ,Fortbildung ,"Beiträge zur gesetzlichen Sozialversicherung ""Tariflich Beschäftigte""" ,Ausgabe ,4700 ,Plan
896 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,832 ,Fortbildung ,Personalnebenausgaben ZVK-Pauschalsteuer ,Ausgabe ,100 ,Plan
897 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,832 ,Fortbildung ,Verwaltungs- und Zweckausstattung ,Ausgabe ,200 ,Plan
898 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,832 ,Fortbildung ,Fortbildung und Umschulung ,Ausgabe ,36300 ,Plan
899 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,832 ,Fortbildung ,Lehr- und Unterrichtsmittel ,Ausgabe ,500 ,Plan
900 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,832 ,Fortbildung ,Sachbedarf für EDV-Anlagen (Betrieb Multifunktionsgeräte) ,Ausgabe ,100 ,Plan
901 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,832 ,Fortbildung ,Allgemeiner Bürobedarf ,Ausgabe ,100 ,Plan
902 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,832 ,Fortbildung ,Bücher und Zeitschriften ,Ausgabe ,100 ,Plan
903 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,832 ,Fortbildung ,Postgebühren ,Ausgabe ,100 ,Plan
