Produktbereich,Produktgruppe,Produktbereichsname,Produktgruppenbezeichnung,Jahr,Richtung,Betrag,Betrag-Typ
01,0114,Innere Verwaltung,Verwaltung der Kommunalen Stiftungen,2016,Erträge,187367.39,Ergebnis
01,0114,Innere Verwaltung,Verwaltung der Kommunalen Stiftungen,2016,Aufwendungen,422830.49,Ergebnis
01,0115,Innere Verwaltung,IT-Management (citeq),2016,Erträge,382830.61,Ergebnis
01,0115,Innere Verwaltung,IT-Management (citeq),2016,Aufwendungen,330791.53,Ergebnis
01,0116,Innere Verwaltung,Migrations- und Integrationsmanagement,2016,Erträge,315252.85,Ergebnis
01,0116,Innere Verwaltung,Migrations- und Integrationsmanagement,2016,Aufwendungen,951760.07,Ergebnis
02,0201,Sicherheit und Ordnung,Ordnungsrechtliche Angelegenheiten,2016,Erträge,682275.51,Ergebnis
02,0201,Sicherheit und Ordnung,Ordnungsrechtliche Angelegenheiten,2016,Aufwendungen,2603474.12,Ergebnis
02,0202,Sicherheit und Ordnung,Gewerberechtliche Angelegenheiten,2016,Erträge,1286276.51,Ergebnis
02,0202,Sicherheit und Ordnung,Gewerberechtliche Angelegenheiten,2016,Aufwendungen,1758163.32,Ergebnis
02,0203,Sicherheit und Ordnung,Straßenverkehrsrechtliche Angelegenheiten,2016,Erträge,8844510.55,Ergebnis
02,0203,Sicherheit und Ordnung,Straßenverkehrsrechtliche Angelegenheiten,2016,Aufwendungen,8114487.01,Ergebnis
02,0204,Sicherheit und Ordnung,Bürgerangelegenheiten,2016,Erträge,2607000.69,Ergebnis
02,0204,Sicherheit und Ordnung,Bürgerangelegenheiten,2016,Aufwendungen,6812278.9,Ergebnis
02,0205,Sicherheit und Ordnung,Standesamtsangelegenheiten,2016,Erträge,719605.4,Ergebnis
02,0205,Sicherheit und Ordnung,Standesamtsangelegenheiten,2016,Aufwendungen,1574027.26,Ergebnis
02,0206,Sicherheit und Ordnung,Ausländerangelegenheiten,2016,Erträge,527150.82,Ergebnis
02,0206,Sicherheit und Ordnung,Ausländerangelegenheiten,2016,Aufwendungen,2579803.39,Ergebnis
02,0207,Sicherheit und Ordnung,Statistik,2016,Erträge,1152.25,Ergebnis
02,0207,Sicherheit und Ordnung,Statistik,2016,Aufwendungen,614004.02,Ergebnis
02,0208,Sicherheit und Ordnung,Wahlen,2016,Erträge,-113.45,Ergebnis
02,0208,Sicherheit und Ordnung,Wahlen,2016,Aufwendungen,363719.47,Ergebnis
02,0209,Sicherheit und Ordnung,Brandschutz und feuerwehrtechnische Hilfeleistung,2016,Erträge,1444692.23,Ergebnis
02,0209,Sicherheit und Ordnung,Brandschutz und feuerwehrtechnische Hilfeleistung,2016,Aufwendungen,26731068.9,Ergebnis
02,0210,Sicherheit und Ordnung,Rettungsdienst,2016,Erträge,11329984.31,Ergebnis
02,0210,Sicherheit und Ordnung,Rettungsdienst,2016,Aufwendungen,15471164.23,Ergebnis
02,0211,Sicherheit und Ordnung,Veterinär- und Lebensmittelangelegenheiten,2016,Erträge,132726.67,Ergebnis
02,0211,Sicherheit und Ordnung,Veterinär- und Lebensmittelangelegenheiten,2016,Aufwendungen,2307935.27,Ergebnis
03,0301,Schulträgeraufgaben,Leistungen für Schulen,2016,Erträge,2876414.6,Ergebnis
03,0301,Schulträgeraufgaben,Leistungen für Schulen,2016,Aufwendungen,35609965.56,Ergebnis
03,0302,Schulträgeraufgaben,Zentrale Leistungen für am Schulleben Beteiligte,2016,Erträge,476278.38,Ergebnis
03,0302,Schulträgeraufgaben,Zentrale Leistungen für am Schulleben Beteiligte,2016,Aufwendungen,12137816.8,Ergebnis
04,0401,Kultur und Wissenschaft,Kulturmanagement / Kulturförderung,2016,Erträge,408007.94,Ergebnis
04,0401,Kultur und Wissenschaft,Kulturmanagement / Kulturförderung,2016,Aufwendungen,4544482.5,Ergebnis
04,0402,Kultur und Wissenschaft,Volkshochschule,2016,Erträge,2399054.8,Ergebnis
04,0402,Kultur und Wissenschaft,Volkshochschule,2016,Aufwendungen,3823835.92,Ergebnis
04,0403,Kultur und Wissenschaft,Westf. Schule für Musik und Förderung der Stadtteilmusikschulen,2016,Erträge,2459020.14,Ergebnis
04,0403,Kultur und Wissenschaft,Westf. Schule für Musik und Förderung der Stadtteilmusikschulen,2016,Aufwendungen,4970719.54,Ergebnis
04,0404,Kultur und Wissenschaft,Stadtbücherei und Förderung von Büchereien freier Träger,2016,Erträge,744584.38,Ergebnis
04,0404,Kultur und Wissenschaft,Stadtbücherei und Förderung von Büchereien freier Träger,2016,Aufwendungen,5358478.9,Ergebnis
04,0405,Kultur und Wissenschaft,Stadtmuseum,2016,Erträge,130394.41,Ergebnis
04,0405,Kultur und Wissenschaft,Stadtmuseum,2016,Aufwendungen,1748478.05,Ergebnis
04,0406,Kultur und Wissenschaft,Stadtarchiv,2016,Erträge,10940.36,Ergebnis
04,0406,Kultur und Wissenschaft,Stadtarchiv,2016,Aufwendungen,818008.06,Ergebnis
04,0407,Kultur und Wissenschaft,Theater Münster,2016,Erträge,25000,Ergebnis
04,0407,Kultur und Wissenschaft,Theater Münster,2016,Aufwendungen,20390603.99,Ergebnis
04,0408,Kultur und Wissenschaft,Geschichtsort Villa ten Hompel,2016,Erträge,55349.12,Ergebnis
04,0408,Kultur und Wissenschaft,Geschichtsort Villa ten Hompel,2016,Aufwendungen,725439.43,Ergebnis
05,0501,Soziale Leistungen,Leistungen der Grundsicherung nach dem SGB II,2016,Erträge,125389919.84,Ergebnis
05,0501,Soziale Leistungen,Leistungen der Grundsicherung nach dem SGB II,2016,Aufwendungen,160954337.12,Ergebnis
05,0502,Soziale Leistungen,Sicherung des Lebensunterhalts,2016,Erträge,56423186.81,Ergebnis
05,0502,Soziale Leistungen,Sicherung des Lebensunterhalts,2016,Aufwendungen,70419656.33,Ergebnis
05,0503,Soziale Leistungen,Sicherung besonderer sozialer Bedarfe,2016,Erträge,6497243.39,Ergebnis
05,0503,Soziale Leistungen,Sicherung besonderer sozialer Bedarfe,2016,Aufwendungen,45536952.85,Ergebnis
05,0504,Soziale Leistungen,Wohngeld,2016,Erträge,2480.76,Ergebnis
05,0504,Soziale Leistungen,Wohngeld,2016,Aufwendungen,1130028.73,Ergebnis
06,0601,"Kunder-, Jugend und Familienhilfe",Förderung von Kindern in Tagesbetreuung,2016,Erträge,66510534.92,Ergebnis
06,0601,"Kunder-, Jugend und Familienhilfe",Förderung von Kindern in Tagesbetreuung,2016,Aufwendungen,109958801.35,Ergebnis
06,0602,"Kunder-, Jugend und Familienhilfe",Kinder- und Jugendarbeit,2016,Erträge,10126944.17,Ergebnis
06,0602,"Kunder-, Jugend und Familienhilfe",Kinder- und Jugendarbeit,2016,Aufwendungen,22215506.12,Ergebnis
06,0603,"Kunder-, Jugend und Familienhilfe",Förderung von benachteiligten jungen Menschen,2016,Erträge,347504.31,Ergebnis
06,0603,"Kunder-, Jugend und Familienhilfe",Förderung von benachteiligten jungen Menschen,2016,Aufwendungen,5580309.72,Ergebnis
06,0604,"Kunder-, Jugend und Familienhilfe",Familienförderung,2016,Erträge,301664.44,Ergebnis
06,0604,"Kunder-, Jugend und Familienhilfe",Familienförderung,2016,Aufwendungen,3703764.04,Ergebnis
06,0605,"Kunder-, Jugend und Familienhilfe",Erzieherische und wirtschaftliche Hilfen für Familien,2016,Erträge,7141581.14,Ergebnis
06,0605,"Kunder-, Jugend und Familienhilfe",Erzieherische und wirtschaftliche Hilfen für Familien,2016,Aufwendungen,55858790.83,Ergebnis
07,0701,Gesundheitsdienste,Gesundheitsdienste,2016,Erträge,936563.53,Ergebnis
07,0701,Gesundheitsdienste,Gesundheitsdienste,2016,Aufwendungen,10705296.48,Ergebnis
08,0801,Sportförderung,"Sportentwicklung, Sportanlagen und -stätten",2016,Erträge,938378.51,Ergebnis
08,0801,Sportförderung,"Sportentwicklung, Sportanlagen und -stätten",2016,Aufwendungen,7933657.85,Ergebnis
08,0802,Sportförderung,Bäder,2016,Erträge,1173538.7,Ergebnis
08,0802,Sportförderung,Bäder,2016,Aufwendungen,4314446.75,Ergebnis
09,0901,Räumliche Planung und Entwicklung/Geoinformationen,"Stadt- und Regionalentwicklung, Stadtplanung",2016,Erträge,54226.7,Ergebnis
09,0901,Räumliche Planung und Entwicklung/Geoinformationen,"Stadt- und Regionalentwicklung, Stadtplanung",2016,Aufwendungen,5478373.83,Ergebnis
09,0902,Räumliche Planung und Entwicklung/Geoinformationen,"Vermessung, Kataster und Geoinformation",2016,Erträge,3419049.64,Ergebnis
09,0902,Räumliche Planung und Entwicklung/Geoinformationen,"Vermessung, Kataster und Geoinformation",2016,Aufwendungen,7059063.03,Ergebnis
10,1001,Bauen und Wohnen,Bauaufsicht und baurechtliche Beratung,2016,Erträge,3026683.23,Ergebnis
10,1001,Bauen und Wohnen,Bauaufsicht und baurechtliche Beratung,2016,Aufwendungen,4200602.33,Ergebnis
10,1002,Bauen und Wohnen,Denkmalschutz und Denkmalpflege,2016,Erträge,715094.41,Ergebnis
10,1002,Bauen und Wohnen,Denkmalschutz und Denkmalpflege,2016,Aufwendungen,1128805.56,Ergebnis
10,1003,Bauen und Wohnen,Wohnen,2016,Erträge,377001.76,Ergebnis
10,1003,Bauen und Wohnen,Wohnen,2016,Aufwendungen,2371027.68,Ergebnis
11,1101,Ver- und Entsorgung,Abwasserbeseitigung,2016,Erträge,67005672.45,Ergebnis
11,1101,Ver- und Entsorgung,Abwasserbeseitigung,2016,Aufwendungen,38437380,Ergebnis
11,1102,Ver- und Entsorgung,Abfallwirtschaft (AWM),2016,Erträge,0,Ergebnis
11,1102,Ver- und Entsorgung,Abfallwirtschaft (AWM),2016,Aufwendungen,0,Ergebnis
12,1201,"Verkehrsflächen und -anlagen, ÖPNV",Bereitstellung von Verkehrsflächen und -anlagen,2016,Erträge,27983464.14,Ergebnis
12,1201,"Verkehrsflächen und -anlagen, ÖPNV",Bereitstellung von Verkehrsflächen und -anlagen,2016,Aufwendungen,59394298.71,Ergebnis
12,1202,"Verkehrsflächen und -anlagen, ÖPNV",Verkehrsplanung,2016,Erträge,4208925.32,Ergebnis
12,1202,"Verkehrsflächen und -anlagen, ÖPNV",Verkehrsplanung,2016,Aufwendungen,6520621.61,Ergebnis
13,1301,Natur- und Landschaftspflege,Grün- und Freiflächen,2016,Erträge,1213449.3,Ergebnis
13,1301,Natur- und Landschaftspflege,Grün- und Freiflächen,2016,Aufwendungen,13403551.47,Ergebnis
13,1302,Natur- und Landschaftspflege,Friedhöfe,2016,Erträge,1715522.96,Ergebnis
13,1302,Natur- und Landschaftspflege,Friedhöfe,2016,Aufwendungen,1946148.96,Ergebnis
13,1303,Natur- und Landschaftspflege,"Natur, Landschaft, Erholung, Wasserschutz",2016,Erträge,457360.78,Ergebnis
13,1303,Natur- und Landschaftspflege,"Natur, Landschaft, Erholung, Wasserschutz",2016,Aufwendungen,3188067.54,Ergebnis
13,1304,Natur- und Landschaftspflege,Fließende Gewässer,2016,Erträge,697634.47,Ergebnis
13,1304,Natur- und Landschaftspflege,Fließende Gewässer,2016,Aufwendungen,1355453.78,Ergebnis
13,1305,Natur- und Landschaftspflege,Wald und Forstwirtschaft,2016,Erträge,287223.23,Ergebnis
13,1305,Natur- und Landschaftspflege,Wald und Forstwirtschaft,2016,Aufwendungen,467981.45,Ergebnis
14,1401,Umweltschutz,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",2016,Erträge,509461.78,Ergebnis
14,1401,Umweltschutz,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",2016,Aufwendungen,2518447.87,Ergebnis
15,1501,Wirtschaft und Tourismus,Anteile an Unternehmen,2016,Erträge,17426543.81,Ergebnis
15,1501,Wirtschaft und Tourismus,Anteile an Unternehmen,2016,Aufwendungen,9365214.55,Ergebnis
15,1502,Wirtschaft und Tourismus,Stadtmarketing (MM),2016,Erträge,0,Ergebnis
15,1502,Wirtschaft und Tourismus,Stadtmarketing (MM),2016,Aufwendungen,2691728,Ergebnis
15,1503,Wirtschaft und Tourismus,Stadthalle Hiltrup,2016,Erträge,201710.63,Ergebnis
15,1503,Wirtschaft und Tourismus,Stadthalle Hiltrup,2016,Aufwendungen,275826.24,Ergebnis
16,1601,Allgemeine Finanzwirtschaft,Allgemeine Finanzwirtschaft,2016,Erträge,618128530.47,Ergebnis
16,1601,Allgemeine Finanzwirtschaft,Allgemeine Finanzwirtschaft,2016,Aufwendungen,127325097.86,Ergebnis
17,1701,Stiftungen,Rechtlich unselbständige Stiftungen,2016,Erträge,30985.32,Ergebnis
17,1701,Stiftungen,Rechtlich unselbständige Stiftungen,2016,Aufwendungen,36266.85,Ergebnis
